#Step 	 Volume 	 Move-acceptance	 Volume-acceptance
90000 	 508.198444 	 0.590160 	 0.550000
90100 	 507.594984 	 0.583500 	 0.640000
90200 	 507.753390 	 0.593600 	 0.540000
90300 	 508.544794 	 0.603460 	 0.580000
90400 	 508.478255 	 0.608440 	 0.440000
90500 	 508.324635 	 0.592340 	 0.480000
90600 	 508.669813 	 0.592080 	 0.510000
90700 	 507.600422 	 0.604080 	 0.510000
90800 	 508.088218 	 0.590160 	 0.490000
90900 	 507.583983 	 0.574320 	 0.430000
91000 	 507.560421 	 0.593300 	 0.480000
91100 	 507.217013 	 0.593060 	 0.510000
91200 	 507.638529 	 0.577260 	 0.460000
91300 	 508.233098 	 0.577220 	 0.580000
91400 	 508.774513 	 0.586280 	 0.570000
91500 	 509.001695 	 0.581000 	 0.530000
91600 	 509.200102 	 0.591020 	 0.390000
91700 	 508.942883 	 0.587120 	 0.530000
91800 	 508.907522 	 0.587100 	 0.510000
91900 	 508.191113 	 0.594320 	 0.460000
92000 	 507.705507 	 0.585400 	 0.460000
92100 	 507.296842 	 0.592660 	 0.450000
92200 	 506.811746 	 0.597020 	 0.390000
92300 	 507.082462 	 0.596020 	 0.510000
92400 	 506.357339 	 0.597260 	 0.560000
92500 	 506.474188 	 0.593180 	 0.520000
92600 	 506.388397 	 0.580480 	 0.360000
92700 	 506.138951 	 0.579520 	 0.420000
92800 	 507.077617 	 0.589740 	 0.410000
92900 	 507.658729 	 0.587180 	 0.460000
93000 	 506.779857 	 0.581260 	 0.570000
93100 	 506.435411 	 0.576660 	 0.460000
93200 	 505.855437 	 0.593160 	 0.430000
93300 	 505.782952 	 0.595300 	 0.370000
93400 	 505.745918 	 0.575420 	 0.480000
93500 	 506.323294 	 0.587940 	 0.490000
93600 	 506.906924 	 0.582240 	 0.390000
93700 	 506.890903 	 0.602720 	 0.540000
93800 	 506.962220 	 0.599180 	 0.470000
93900 	 506.953213 	 0.592660 	 0.510000
94000 	 506.640797 	 0.588140 	 0.490000
94100 	 507.016168 	 0.605240 	 0.600000
94200 	 506.994212 	 0.597360 	 0.510000
94300 	 506.983731 	 0.579940 	 0.480000
94400 	 507.166863 	 0.592040 	 0.480000
94500 	 505.799620 	 0.599040 	 0.530000
94600 	 505.886456 	 0.581880 	 0.560000
94700 	 505.530985 	 0.585880 	 0.550000
94800 	 505.867788 	 0.588380 	 0.470000
94900 	 505.923291 	 0.581820 	 0.470000
95000 	 505.919462 	 0.592820 	 0.510000
95100 	 506.287557 	 0.598680 	 0.570000
95200 	 506.125846 	 0.594480 	 0.420000
95300 	 507.171645 	 0.603560 	 0.500000
95400 	 508.295414 	 0.597860 	 0.490000
95500 	 508.418297 	 0.588860 	 0.570000
95600 	 508.900723 	 0.588500 	 0.460000
95700 	 508.846233 	 0.586760 	 0.490000
95800 	 509.167600 	 0.597260 	 0.450000
95900 	 509.354919 	 0.581020 	 0.430000
96000 	 509.729661 	 0.589240 	 0.550000
96100 	 509.931775 	 0.591420 	 0.570000
96200 	 509.662423 	 0.599580 	 0.460000
96300 	 510.032805 	 0.606300 	 0.560000
96400 	 510.270417 	 0.602040 	 0.450000
96500 	 511.073336 	 0.603700 	 0.580000
96600 	 510.579430 	 0.592360 	 0.500000
96700 	 510.781342 	 0.585380 	 0.490000
96800 	 510.800100 	 0.597040 	 0.570000
96900 	 511.628698 	 0.591660 	 0.600000
97000 	 512.158755 	 0.595940 	 0.500000
97100 	 511.841427 	 0.584460 	 0.480000
97200 	 512.068470 	 0.591580 	 0.480000
97300 	 511.948142 	 0.593300 	 0.550000
97400 	 511.993298 	 0.595480 	 0.510000
97500 	 512.297681 	 0.607860 	 0.560000
97600 	 512.654062 	 0.593300 	 0.540000
97700 	 513.015725 	 0.609220 	 0.480000
97800 	 513.027932 	 0.610380 	 0.550000
97900 	 513.025588 	 0.596780 	 0.450000
98000 	 512.722958 	 0.579640 	 0.540000
98100 	 512.062733 	 0.596280 	 0.540000
98200 	 512.057878 	 0.608620 	 0.560000
98300 	 512.460730 	 0.601040 	 0.520000
98400 	 512.390307 	 0.598080 	 0.600000
98500 	 513.970293 	 0.596980 	 0.550000
98600 	 513.520441 	 0.595980 	 0.560000
98700 	 512.878297 	 0.588440 	 0.610000
98800 	 512.361930 	 0.601000 	 0.430000
98900 	 512.185081 	 0.590940 	 0.470000
99000 	 512.704659 	 0.595580 	 0.520000
99100 	 511.932389 	 0.595280 	 0.450000
99200 	 511.925342 	 0.600500 	 0.490000
99300 	 510.973738 	 0.600320 	 0.460000
99400 	 510.479789 	 0.604920 	 0.500000
99500 	 509.204284 	 0.591060 	 0.560000
99600 	 508.832772 	 0.593920 	 0.540000
99700 	 507.733179 	 0.591320 	 0.490000
99800 	 507.040932 	 0.592360 	 0.490000
99900 	 506.958611 	 0.582160 	 0.450000
100000 	 506.300243 	 0.576200 	 0.480000
100100 	 507.159132 	 0.586980 	 0.470000
100200 	 507.422119 	 0.596680 	 0.500000
100300 	 507.191459 	 0.589260 	 0.560000
100400 	 507.309721 	 0.600760 	 0.510000
100500 	 507.547048 	 0.593500 	 0.530000
100600 	 508.202109 	 0.592560 	 0.570000
100700 	 508.864099 	 0.570700 	 0.500000
100800 	 508.786165 	 0.583400 	 0.460000
100900 	 508.464572 	 0.588080 	 0.510000
101000 	 508.412511 	 0.593480 	 0.610000
101100 	 508.555072 	 0.580260 	 0.520000
101200 	 509.384946 	 0.587120 	 0.570000
101300 	 509.158833 	 0.579200 	 0.470000
101400 	 509.205451 	 0.595740 	 0.540000
101500 	 510.148063 	 0.606720 	 0.540000
101600 	 509.789327 	 0.600040 	 0.440000
101700 	 509.550643 	 0.598240 	 0.530000
101800 	 509.973502 	 0.595160 	 0.600000
101900 	 509.299347 	 0.599060 	 0.620000
102000 	 508.926050 	 0.580040 	 0.520000
102100 	 509.002749 	 0.581360 	 0.580000
102200 	 508.549921 	 0.595320 	 0.430000
102300 	 507.935350 	 0.582700 	 0.380000
102400 	 508.181329 	 0.583000 	 0.480000
102500 	 508.856981 	 0.582400 	 0.500000
102600 	 508.855909 	 0.598840 	 0.480000
102700 	 509.245345 	 0.595220 	 0.410000
102800 	 509.555992 	 0.603920 	 0.480000
102900 	 509.845369 	 0.598240 	 0.520000
103000 	 510.381526 	 0.606280 	 0.510000
103100 	 510.543239 	 0.591500 	 0.560000
103200 	 510.815913 	 0.605960 	 0.520000
103300 	 511.162099 	 0.607200 	 0.440000
103400 	 511.479209 	 0.599740 	 0.430000
103500 	 511.254083 	 0.604520 	 0.510000
103600 	 510.693777 	 0.594420 	 0.540000
103700 	 511.249512 	 0.600020 	 0.470000
103800 	 510.958823 	 0.594360 	 0.520000
103900 	 510.893198 	 0.597720 	 0.570000
104000 	 510.482085 	 0.600900 	 0.410000
104100 	 511.067347 	 0.591480 	 0.500000
104200 	 509.846954 	 0.601780 	 0.510000
104300 	 510.192304 	 0.596420 	 0.490000
104400 	 510.417051 	 0.600360 	 0.570000
104500 	 510.184277 	 0.593140 	 0.440000
104600 	 509.999801 	 0.601940 	 0.600000
104700 	 510.392698 	 0.602800 	 0.590000
104800 	 509.130558 	 0.593660 	 0.470000
104900 	 510.216197 	 0.605220 	 0.610000
105000 	 510.766396 	 0.607240 	 0.450000
105100 	 511.126158 	 0.603840 	 0.470000
105200 	 510.785058 	 0.595280 	 0.570000
105300 	 510.971532 	 0.603020 	 0.490000
105400 	 509.367052 	 0.602100 	 0.530000
105500 	 509.762849 	 0.591940 	 0.500000
105600 	 510.528359 	 0.597420 	 0.560000
105700 	 510.406850 	 0.591880 	 0.530000
105800 	 510.133274 	 0.598000 	 0.530000
105900 	 509.640367 	 0.584940 	 0.520000
106000 	 509.356522 	 0.593780 	 0.540000
106100 	 509.082032 	 0.598680 	 0.490000
106200 	 509.200094 	 0.606420 	 0.590000
106300 	 508.275018 	 0.603700 	 0.510000
106400 	 507.582226 	 0.593000 	 0.480000
106500 	 507.635181 	 0.594800 	 0.550000
106600 	 506.499429 	 0.590400 	 0.460000
106700 	 506.747133 	 0.594720 	 0.590000
106800 	 506.989663 	 0.578560 	 0.550000
106900 	 506.535012 	 0.589700 	 0.480000
107000 	 507.024370 	 0.599800 	 0.520000
107100 	 507.783712 	 0.595440 	 0.450000
107200 	 508.326253 	 0.596340 	 0.490000
107300 	 509.349285 	 0.597000 	 0.580000
107400 	 508.701985 	 0.576160 	 0.450000
107500 	 509.534434 	 0.593840 	 0.520000
107600 	 509.717223 	 0.589520 	 0.410000
107700 	 510.356513 	 0.585220 	 0.470000
107800 	 509.651206 	 0.599320 	 0.600000
107900 	 509.895064 	 0.600860 	 0.460000
108000 	 510.345634 	 0.598460 	 0.470000
108100 	 510.437847 	 0.609000 	 0.540000
108200 	 511.033851 	 0.606220 	 0.440000
108300 	 510.703048 	 0.584000 	 0.450000
108400 	 510.080685 	 0.592600 	 0.480000
108500 	 510.615268 	 0.592500 	 0.500000
108600 	 511.198132 	 0.590340 	 0.500000
108700 	 511.910224 	 0.591620 	 0.540000
108800 	 511.728574 	 0.595280 	 0.560000
108900 	 511.897385 	 0.588440 	 0.470000
109000 	 512.865008 	 0.594120 	 0.550000
109100 	 512.024257 	 0.590280 	 0.520000
109200 	 511.106193 	 0.600220 	 0.610000
109300 	 511.458474 	 0.609820 	 0.520000
109400 	 511.367566 	 0.605900 	 0.500000
109500 	 511.688944 	 0.616560 	 0.600000
109600 	 511.626323 	 0.600120 	 0.440000
109700 	 510.540818 	 0.603300 	 0.500000
109800 	 510.134049 	 0.607660 	 0.550000
109900 	 509.707359 	 0.592880 	 0.530000
110000 	 510.261575 	 0.602820 	 0.520000
110100 	 510.292068 	 0.602920 	 0.580000
110200 	 510.825079 	 0.598540 	 0.470000
110300 	 511.249009 	 0.594620 	 0.530000
110400 	 511.792055 	 0.592000 	 0.560000
110500 	 510.977543 	 0.592880 	 0.620000
110600 	 511.495942 	 0.600000 	 0.520000
110700 	 511.804207 	 0.597860 	 0.570000
110800 	 511.623542 	 0.601540 	 0.490000
110900 	 511.056831 	 0.591460 	 0.570000
111000 	 510.976345 	 0.604480 	 0.410000
111100 	 510.848408 	 0.611880 	 0.470000
111200 	 510.842322 	 0.607040 	 0.520000
111300 	 511.173825 	 0.609440 	 0.530000
111400 	 511.483244 	 0.602400 	 0.570000
111500 	 511.884230 	 0.581960 	 0.530000
111600 	 511.760419 	 0.585940 	 0.540000
111700 	 512.348717 	 0.598240 	 0.510000
111800 	 512.423576 	 0.586160 	 0.520000
