#Step 	 Volume 	 Move-acceptance	 Volume-acceptance
80000 	 427.921798 	 0.609900 	 0.450000
80100 	 427.787516 	 0.609140 	 0.520000
80200 	 427.904317 	 0.607400 	 0.400000
80300 	 427.599639 	 0.602960 	 0.600000
80400 	 427.255816 	 0.605700 	 0.440000
80500 	 427.183120 	 0.603040 	 0.440000
80600 	 427.091650 	 0.607020 	 0.480000
80700 	 427.040701 	 0.593740 	 0.550000
80800 	 427.010169 	 0.600960 	 0.600000
80900 	 427.105528 	 0.589820 	 0.470000
81000 	 427.038471 	 0.597260 	 0.410000
81100 	 427.302339 	 0.600020 	 0.570000
81200 	 427.194663 	 0.593720 	 0.570000
81300 	 427.724095 	 0.600480 	 0.460000
81400 	 427.796204 	 0.599480 	 0.510000
81500 	 427.557428 	 0.603040 	 0.520000
81600 	 427.943800 	 0.602200 	 0.540000
81700 	 428.055012 	 0.596100 	 0.570000
81800 	 428.319816 	 0.597540 	 0.560000
81900 	 428.350918 	 0.605500 	 0.470000
82000 	 428.429737 	 0.604560 	 0.540000
82100 	 428.218122 	 0.605180 	 0.460000
82200 	 428.407833 	 0.612620 	 0.550000
82300 	 428.201657 	 0.604560 	 0.550000
82400 	 427.978504 	 0.606260 	 0.530000
82500 	 428.049307 	 0.586300 	 0.590000
82600 	 428.125841 	 0.597600 	 0.480000
82700 	 428.322635 	 0.603820 	 0.530000
82800 	 428.069366 	 0.591640 	 0.510000
82900 	 428.178056 	 0.589380 	 0.450000
83000 	 428.054561 	 0.609280 	 0.510000
83100 	 428.211765 	 0.613860 	 0.390000
83200 	 427.766137 	 0.607160 	 0.590000
83300 	 428.068678 	 0.594940 	 0.610000
83400 	 427.884487 	 0.606040 	 0.600000
83500 	 427.655530 	 0.598480 	 0.570000
83600 	 427.623898 	 0.596000 	 0.550000
83700 	 427.667622 	 0.601840 	 0.590000
83800 	 427.904192 	 0.591920 	 0.550000
83900 	 427.609889 	 0.608360 	 0.560000
84000 	 427.577117 	 0.595360 	 0.560000
84100 	 427.818637 	 0.602260 	 0.460000
84200 	 427.961989 	 0.598460 	 0.460000
84300 	 427.672754 	 0.600860 	 0.590000
84400 	 427.691117 	 0.600800 	 0.490000
84500 	 427.925807 	 0.618020 	 0.580000
