#Step 	 Volume 	 Move-acceptance	 Volume-acceptance
70000 	 446.185045 	 0.597800 	 0.440000
70100 	 446.331985 	 0.600740 	 0.520000
70200 	 446.911959 	 0.602200 	 0.450000
70300 	 446.733360 	 0.601560 	 0.490000
70400 	 446.569204 	 0.603320 	 0.550000
70500 	 446.823906 	 0.608720 	 0.540000
70600 	 447.159861 	 0.623500 	 0.470000
70700 	 447.160902 	 0.615580 	 0.520000
70800 	 447.657767 	 0.614820 	 0.400000
70900 	 448.152604 	 0.609600 	 0.560000
71000 	 447.379723 	 0.599440 	 0.550000
71100 	 447.446258 	 0.607680 	 0.580000
71200 	 447.333490 	 0.600340 	 0.440000
71300 	 447.195196 	 0.612060 	 0.530000
71400 	 447.237750 	 0.617940 	 0.570000
71500 	 447.482986 	 0.617120 	 0.450000
71600 	 447.556212 	 0.607980 	 0.520000
71700 	 447.664990 	 0.614260 	 0.510000
71800 	 447.381705 	 0.615840 	 0.550000
71900 	 447.611952 	 0.597640 	 0.510000
72000 	 447.595288 	 0.610800 	 0.480000
72100 	 447.690950 	 0.612420 	 0.430000
72200 	 447.536601 	 0.604400 	 0.540000
72300 	 447.728140 	 0.604020 	 0.530000
72400 	 447.714591 	 0.601680 	 0.560000
72500 	 447.629662 	 0.614760 	 0.430000
72600 	 448.045079 	 0.605200 	 0.440000
72700 	 447.910718 	 0.604880 	 0.440000
72800 	 448.306230 	 0.611620 	 0.480000
72900 	 448.328922 	 0.609580 	 0.560000
73000 	 448.769436 	 0.608860 	 0.490000
73100 	 449.003791 	 0.620780 	 0.510000
73200 	 449.152257 	 0.608760 	 0.450000
73300 	 448.426517 	 0.619300 	 0.610000
73400 	 448.230137 	 0.615400 	 0.410000
73500 	 448.095160 	 0.611820 	 0.520000
73600 	 447.327813 	 0.601080 	 0.460000
73700 	 447.627263 	 0.596580 	 0.390000
73800 	 447.845443 	 0.602840 	 0.520000
73900 	 447.631256 	 0.614700 	 0.520000
74000 	 446.886271 	 0.600640 	 0.520000
74100 	 446.881416 	 0.594780 	 0.380000
74200 	 446.455356 	 0.599560 	 0.510000
74300 	 446.621819 	 0.595400 	 0.430000
74400 	 447.889307 	 0.599620 	 0.490000
74500 	 447.816967 	 0.612060 	 0.490000
74600 	 447.688436 	 0.597660 	 0.450000
74700 	 447.463745 	 0.608760 	 0.490000
74800 	 447.758735 	 0.607420 	 0.520000
74900 	 448.034074 	 0.605740 	 0.480000
75000 	 448.153411 	 0.621440 	 0.450000
75100 	 447.954973 	 0.619060 	 0.570000
75200 	 448.169489 	 0.608020 	 0.410000
75300 	 447.896300 	 0.606060 	 0.640000
75400 	 447.537651 	 0.603960 	 0.430000
75500 	 447.267395 	 0.610280 	 0.480000
75600 	 447.716708 	 0.611640 	 0.570000
75700 	 448.141841 	 0.612680 	 0.450000
75800 	 447.717476 	 0.610220 	 0.530000
75900 	 447.784845 	 0.603540 	 0.450000
76000 	 447.517716 	 0.616480 	 0.550000
76100 	 447.634427 	 0.604960 	 0.500000
76200 	 447.454047 	 0.602620 	 0.540000
76300 	 447.710099 	 0.613140 	 0.520000
76400 	 448.207775 	 0.612160 	 0.510000
76500 	 448.366675 	 0.602820 	 0.580000
76600 	 448.704239 	 0.599660 	 0.520000
76700 	 447.793246 	 0.612040 	 0.640000
76800 	 447.611235 	 0.597860 	 0.530000
76900 	 447.460148 	 0.599260 	 0.550000
77000 	 447.260817 	 0.617820 	 0.490000
77100 	 447.768460 	 0.608020 	 0.470000
77200 	 448.144607 	 0.606720 	 0.520000
77300 	 448.106396 	 0.610020 	 0.480000
77400 	 447.663646 	 0.615040 	 0.480000
77500 	 448.161181 	 0.610000 	 0.580000
77600 	 448.740506 	 0.612500 	 0.500000
77700 	 449.123060 	 0.613340 	 0.500000
77800 	 449.490081 	 0.609840 	 0.510000
77900 	 449.489902 	 0.618840 	 0.560000
78000 	 450.151953 	 0.613980 	 0.510000
78100 	 450.045749 	 0.623500 	 0.540000
78200 	 450.396961 	 0.611920 	 0.480000
78300 	 450.712975 	 0.614700 	 0.510000
78400 	 450.663648 	 0.617080 	 0.560000
78500 	 450.160182 	 0.628240 	 0.480000
78600 	 450.563348 	 0.619820 	 0.480000
78700 	 450.931630 	 0.624960 	 0.510000
78800 	 450.017098 	 0.625060 	 0.470000
78900 	 450.544663 	 0.611860 	 0.520000
79000 	 450.437617 	 0.623520 	 0.640000
79100 	 450.207219 	 0.614420 	 0.520000
79200 	 449.837227 	 0.613220 	 0.530000
79300 	 449.627816 	 0.610800 	 0.520000
79400 	 449.281817 	 0.618340 	 0.420000
79500 	 449.665650 	 0.613340 	 0.480000
79600 	 449.693669 	 0.600560 	 0.560000
79700 	 448.725644 	 0.617600 	 0.570000
79800 	 449.105651 	 0.608680 	 0.550000
79900 	 448.890064 	 0.618120 	 0.480000
80000 	 448.681655 	 0.616680 	 0.570000
80100 	 448.573987 	 0.597600 	 0.550000
80200 	 448.298682 	 0.606140 	 0.550000
80300 	 448.763192 	 0.616260 	 0.540000
80400 	 448.903494 	 0.613020 	 0.460000
80500 	 448.858214 	 0.613440 	 0.550000
80600 	 449.244993 	 0.602600 	 0.610000
80700 	 449.357370 	 0.616580 	 0.540000
80800 	 450.094547 	 0.602820 	 0.490000
80900 	 449.983571 	 0.612020 	 0.460000
81000 	 449.458363 	 0.611600 	 0.440000
81100 	 449.345125 	 0.619240 	 0.460000
81200 	 449.297466 	 0.613600 	 0.450000
81300 	 449.842222 	 0.613400 	 0.490000
81400 	 449.719238 	 0.606300 	 0.510000
81500 	 449.691818 	 0.608760 	 0.560000
81600 	 449.252521 	 0.611300 	 0.570000
81700 	 449.311672 	 0.617520 	 0.510000
81800 	 448.851382 	 0.608040 	 0.530000
81900 	 448.964988 	 0.613820 	 0.410000
82000 	 449.403176 	 0.609080 	 0.460000
82100 	 448.833039 	 0.614700 	 0.430000
82200 	 449.332271 	 0.608760 	 0.550000
82300 	 449.690591 	 0.619660 	 0.580000
82400 	 449.887650 	 0.615560 	 0.540000
82500 	 449.820477 	 0.605080 	 0.470000
82600 	 449.207206 	 0.618020 	 0.490000
82700 	 448.713015 	 0.616560 	 0.510000
82800 	 448.013167 	 0.606800 	 0.510000
82900 	 447.758392 	 0.612380 	 0.430000
83000 	 447.396586 	 0.613460 	 0.550000
83100 	 448.367991 	 0.602800 	 0.480000
83200 	 448.939505 	 0.625400 	 0.510000
83300 	 449.070286 	 0.608680 	 0.440000
83400 	 448.549183 	 0.604120 	 0.470000
83500 	 449.115862 	 0.596860 	 0.540000
83600 	 449.405291 	 0.595140 	 0.450000
83700 	 449.227711 	 0.619340 	 0.580000
83800 	 449.201048 	 0.611680 	 0.480000
83900 	 449.389709 	 0.621360 	 0.480000
84000 	 449.483071 	 0.620440 	 0.520000
84100 	 448.797286 	 0.614780 	 0.480000
84200 	 449.080663 	 0.607440 	 0.450000
84300 	 448.469187 	 0.614200 	 0.400000
84400 	 448.370460 	 0.609660 	 0.520000
84500 	 448.661825 	 0.611440 	 0.460000
84600 	 448.378213 	 0.601080 	 0.530000
84700 	 448.547297 	 0.611660 	 0.480000
84800 	 448.841193 	 0.622800 	 0.440000
84900 	 448.927148 	 0.620780 	 0.530000
85000 	 448.926294 	 0.611580 	 0.450000
85100 	 448.840903 	 0.599240 	 0.430000
85200 	 448.480903 	 0.619020 	 0.470000
85300 	 448.156022 	 0.606380 	 0.490000
85400 	 448.505868 	 0.609180 	 0.520000
85500 	 448.305448 	 0.611460 	 0.510000
85600 	 448.365160 	 0.601560 	 0.510000
85700 	 448.117037 	 0.613080 	 0.440000
85800 	 448.562899 	 0.613720 	 0.480000
85900 	 448.278952 	 0.602540 	 0.430000
86000 	 448.302479 	 0.612140 	 0.520000
86100 	 448.069935 	 0.606520 	 0.490000
86200 	 448.952491 	 0.611200 	 0.510000
86300 	 448.933039 	 0.609540 	 0.470000
86400 	 449.163172 	 0.614680 	 0.400000
86500 	 450.064125 	 0.609020 	 0.510000
86600 	 449.474803 	 0.622340 	 0.500000
86700 	 449.787076 	 0.616840 	 0.490000
86800 	 449.727957 	 0.620140 	 0.540000
86900 	 449.200872 	 0.621140 	 0.460000
87000 	 449.543619 	 0.607480 	 0.480000
87100 	 449.763582 	 0.619460 	 0.450000
87200 	 450.423022 	 0.633500 	 0.520000
87300 	 450.451519 	 0.627940 	 0.520000
87400 	 450.753557 	 0.620680 	 0.430000
87500 	 450.672909 	 0.623220 	 0.490000
87600 	 450.686919 	 0.623180 	 0.520000
87700 	 450.489608 	 0.621140 	 0.410000
87800 	 450.284813 	 0.623500 	 0.430000
87900 	 450.493727 	 0.613320 	 0.500000
88000 	 451.218016 	 0.625000 	 0.520000
88100 	 450.137450 	 0.622120 	 0.550000
88200 	 450.182525 	 0.616400 	 0.570000
88300 	 449.670220 	 0.620260 	 0.460000
88400 	 450.009888 	 0.619760 	 0.530000
88500 	 449.940066 	 0.614700 	 0.550000
88600 	 449.542518 	 0.609380 	 0.600000
88700 	 449.201927 	 0.615300 	 0.550000
88800 	 449.120242 	 0.615420 	 0.580000
88900 	 449.084524 	 0.619540 	 0.520000
89000 	 449.632867 	 0.614880 	 0.490000
89100 	 449.281572 	 0.608300 	 0.480000
89200 	 449.486534 	 0.624400 	 0.560000
89300 	 449.400670 	 0.618500 	 0.460000
89400 	 449.921033 	 0.613080 	 0.540000
89500 	 449.738002 	 0.615040 	 0.520000
89600 	 449.939737 	 0.622000 	 0.610000
89700 	 449.823451 	 0.623380 	 0.470000
89800 	 449.843501 	 0.610600 	 0.480000
89900 	 449.513216 	 0.615620 	 0.480000
90000 	 449.282740 	 0.619280 	 0.510000
90100 	 449.620526 	 0.611780 	 0.350000
90200 	 449.629168 	 0.614580 	 0.500000
90300 	 450.038994 	 0.622220 	 0.430000
90400 	 449.487323 	 0.615540 	 0.480000
90500 	 449.641659 	 0.614120 	 0.530000
90600 	 448.667753 	 0.616360 	 0.490000
90700 	 448.875949 	 0.608540 	 0.440000
90800 	 449.417927 	 0.614520 	 0.480000
90900 	 449.799287 	 0.617140 	 0.560000
91000 	 449.980251 	 0.607220 	 0.540000
91100 	 449.971396 	 0.621640 	 0.510000
91200 	 450.236437 	 0.612360 	 0.460000
91300 	 450.160494 	 0.615260 	 0.410000
91400 	 450.408599 	 0.616940 	 0.480000
91500 	 450.140498 	 0.607020 	 0.440000
91600 	 449.295523 	 0.609220 	 0.510000
91700 	 449.402113 	 0.615260 	 0.510000
91800 	 448.942809 	 0.624040 	 0.520000
91900 	 448.264100 	 0.616300 	 0.480000
92000 	 448.245831 	 0.607860 	 0.510000
92100 	 447.947525 	 0.615120 	 0.470000
92200 	 448.193533 	 0.613480 	 0.390000
92300 	 448.486067 	 0.603600 	 0.400000
92400 	 448.508015 	 0.611300 	 0.480000
92500 	 448.942088 	 0.616300 	 0.490000
92600 	 449.035655 	 0.614340 	 0.520000
92700 	 448.407392 	 0.615600 	 0.500000
92800 	 448.480316 	 0.617260 	 0.520000
92900 	 448.517853 	 0.611620 	 0.400000
93000 	 448.383118 	 0.614260 	 0.480000
93100 	 448.462486 	 0.612460 	 0.440000
93200 	 447.871066 	 0.614680 	 0.480000
93300 	 447.729556 	 0.614260 	 0.520000
93400 	 447.433126 	 0.609440 	 0.490000
93500 	 447.237287 	 0.612140 	 0.540000
93600 	 447.257594 	 0.598460 	 0.520000
93700 	 447.738497 	 0.595300 	 0.510000
93800 	 447.703611 	 0.608400 	 0.590000
93900 	 447.824261 	 0.622740 	 0.560000
94000 	 448.471652 	 0.609580 	 0.520000
94100 	 448.743674 	 0.611780 	 0.450000
94200 	 449.038839 	 0.614420 	 0.490000
94300 	 448.425079 	 0.621440 	 0.490000
94400 	 448.593199 	 0.610780 	 0.590000
94500 	 448.914335 	 0.613020 	 0.540000
94600 	 448.969473 	 0.617400 	 0.490000
94700 	 448.357683 	 0.613020 	 0.640000
94800 	 447.622721 	 0.612860 	 0.520000
94900 	 447.892276 	 0.613840 	 0.490000
95000 	 448.020999 	 0.615740 	 0.420000
95100 	 447.745060 	 0.608340 	 0.470000
95200 	 447.602247 	 0.607760 	 0.520000
95300 	 447.159715 	 0.609620 	 0.500000
95400 	 446.967699 	 0.605080 	 0.480000
95500 	 446.664835 	 0.607900 	 0.530000
95600 	 446.731126 	 0.614160 	 0.570000
95700 	 447.019702 	 0.609500 	 0.580000
95800 	 447.209935 	 0.601900 	 0.450000
