#Step 	 Volume 	 Move-acceptance	 Volume-acceptance
120000 	 474.781631 	 0.422860 	 0.610000
120100 	 474.996806 	 0.440180 	 0.590000
120200 	 475.024668 	 0.425620 	 0.460000
120300 	 474.726239 	 0.433420 	 0.600000
120400 	 474.813464 	 0.429700 	 0.520000
120500 	 474.957109 	 0.429100 	 0.450000
120600 	 474.597105 	 0.432080 	 0.560000
120700 	 474.572262 	 0.439400 	 0.480000
120800 	 474.788426 	 0.432720 	 0.500000
120900 	 474.892478 	 0.423500 	 0.420000
121000 	 474.736143 	 0.440140 	 0.510000
121100 	 474.383637 	 0.440600 	 0.550000
121200 	 473.692778 	 0.423040 	 0.530000
121300 	 473.289403 	 0.416880 	 0.490000
121400 	 473.372072 	 0.420240 	 0.530000
121500 	 473.289280 	 0.430540 	 0.540000
121600 	 473.003340 	 0.427600 	 0.550000
121700 	 472.910261 	 0.438840 	 0.490000
121800 	 472.953477 	 0.423720 	 0.450000
121900 	 473.114384 	 0.423760 	 0.480000
122000 	 473.070711 	 0.429840 	 0.490000
122100 	 472.884915 	 0.422500 	 0.560000
122200 	 472.866109 	 0.423200 	 0.560000
122300 	 472.739949 	 0.418680 	 0.500000
122400 	 472.930358 	 0.432960 	 0.440000
122500 	 473.149343 	 0.421780 	 0.530000
122600 	 473.067989 	 0.428240 	 0.420000
122700 	 472.839984 	 0.420360 	 0.530000
122800 	 472.809972 	 0.428740 	 0.480000
122900 	 472.940685 	 0.430680 	 0.490000
123000 	 472.583173 	 0.430600 	 0.430000
123100 	 472.429784 	 0.423400 	 0.540000
123200 	 472.375665 	 0.416400 	 0.540000
123300 	 472.391527 	 0.418460 	 0.560000
123400 	 472.965565 	 0.421740 	 0.510000
123500 	 473.097332 	 0.426080 	 0.450000
123600 	 473.043541 	 0.426540 	 0.510000
123700 	 473.366034 	 0.433740 	 0.520000
123800 	 473.718473 	 0.433840 	 0.460000
123900 	 473.684221 	 0.415940 	 0.500000
124000 	 473.620172 	 0.422460 	 0.440000
124100 	 473.986511 	 0.425580 	 0.450000
