#Step 	 Volume 	 Move-acceptance	 Volume-acceptance
130000 	 430.646097 	 0.434680 	 0.600000
130100 	 430.648883 	 0.434460 	 0.610000
130200 	 430.550417 	 0.437280 	 0.610000
130300 	 430.507063 	 0.430200 	 0.520000
130400 	 430.554487 	 0.437100 	 0.590000
130500 	 430.512944 	 0.428700 	 0.530000
130600 	 430.619204 	 0.434020 	 0.530000
130700 	 430.682626 	 0.423280 	 0.540000
130800 	 430.826480 	 0.437840 	 0.470000
130900 	 430.694607 	 0.432520 	 0.600000
131000 	 430.540902 	 0.423980 	 0.520000
131100 	 430.514300 	 0.428920 	 0.640000
131200 	 430.550908 	 0.430300 	 0.570000
131300 	 430.444013 	 0.419200 	 0.650000
131400 	 430.649417 	 0.433820 	 0.550000
131500 	 430.706808 	 0.429560 	 0.610000
131600 	 430.828218 	 0.423780 	 0.590000
131700 	 430.805414 	 0.428440 	 0.490000
131800 	 430.697736 	 0.435800 	 0.610000
131900 	 430.636414 	 0.427560 	 0.670000
132000 	 430.722138 	 0.432860 	 0.540000
132100 	 430.579753 	 0.427280 	 0.490000
132200 	 430.661620 	 0.426980 	 0.540000
132300 	 430.749138 	 0.427160 	 0.470000
132400 	 430.684177 	 0.427760 	 0.550000
132500 	 430.672544 	 0.430420 	 0.650000
132600 	 430.821882 	 0.431640 	 0.510000
132700 	 430.821771 	 0.432820 	 0.480000
132800 	 430.845322 	 0.439020 	 0.540000
132900 	 430.840057 	 0.438760 	 0.510000
133000 	 430.887999 	 0.437500 	 0.450000
133100 	 430.846114 	 0.437780 	 0.500000
133200 	 430.739588 	 0.441780 	 0.550000
133300 	 430.730977 	 0.431680 	 0.560000
133400 	 430.687168 	 0.443140 	 0.540000
133500 	 430.658668 	 0.439460 	 0.580000
133600 	 430.648165 	 0.435540 	 0.500000
133700 	 430.629099 	 0.429120 	 0.450000
133800 	 430.750194 	 0.426780 	 0.520000
133900 	 430.743814 	 0.429140 	 0.470000
134000 	 430.659199 	 0.435180 	 0.560000
134100 	 430.639404 	 0.439160 	 0.600000
134200 	 430.632950 	 0.429120 	 0.590000
134300 	 430.685630 	 0.428520 	 0.500000
134400 	 430.781028 	 0.432760 	 0.490000
134500 	 430.748070 	 0.437220 	 0.490000
134600 	 430.951200 	 0.441000 	 0.620000
134700 	 430.972448 	 0.437440 	 0.470000
134800 	 430.779522 	 0.440780 	 0.590000
134900 	 430.730189 	 0.438100 	 0.530000
135000 	 430.611648 	 0.441880 	 0.420000
135100 	 430.494891 	 0.435380 	 0.540000
135200 	 430.414683 	 0.423880 	 0.540000
135300 	 430.566925 	 0.424580 	 0.420000
135400 	 430.699899 	 0.435400 	 0.420000
135500 	 430.756042 	 0.427900 	 0.610000
135600 	 430.741178 	 0.437440 	 0.610000
135700 	 430.663342 	 0.435360 	 0.550000
135800 	 430.570786 	 0.428580 	 0.510000
135900 	 430.779819 	 0.427160 	 0.550000
136000 	 430.795020 	 0.428780 	 0.530000
136100 	 430.828380 	 0.435740 	 0.500000
136200 	 430.807970 	 0.429240 	 0.430000
136300 	 430.688758 	 0.429120 	 0.590000
136400 	 430.760760 	 0.425840 	 0.550000
136500 	 431.010903 	 0.429540 	 0.520000
136600 	 430.988215 	 0.433180 	 0.550000
136700 	 430.925490 	 0.432620 	 0.550000
136800 	 430.763572 	 0.427660 	 0.460000
136900 	 430.555367 	 0.433720 	 0.520000
137000 	 430.601505 	 0.424900 	 0.550000
137100 	 430.621365 	 0.419780 	 0.430000
137200 	 430.700116 	 0.432800 	 0.610000
137300 	 430.583198 	 0.429000 	 0.510000
137400 	 430.607853 	 0.429660 	 0.440000
137500 	 430.643318 	 0.430760 	 0.550000
137600 	 430.603173 	 0.436280 	 0.480000
137700 	 430.564136 	 0.424300 	 0.480000
137800 	 430.667407 	 0.420560 	 0.520000
137900 	 430.692554 	 0.429500 	 0.430000
138000 	 430.580359 	 0.429040 	 0.580000
138100 	 430.505005 	 0.427240 	 0.520000
138200 	 430.423863 	 0.426380 	 0.560000
138300 	 430.386556 	 0.430240 	 0.510000
138400 	 430.376554 	 0.413480 	 0.470000
138500 	 430.417557 	 0.419000 	 0.490000
138600 	 430.290845 	 0.421700 	 0.470000
138700 	 430.436482 	 0.419220 	 0.450000
138800 	 430.485759 	 0.431780 	 0.540000
138900 	 430.539787 	 0.426520 	 0.590000
139000 	 430.509119 	 0.426120 	 0.430000
139100 	 430.584355 	 0.430280 	 0.440000
139200 	 430.461240 	 0.419620 	 0.510000
139300 	 430.519871 	 0.422420 	 0.450000
139400 	 430.642365 	 0.429640 	 0.540000
139500 	 430.800277 	 0.422160 	 0.420000
139600 	 430.891099 	 0.437320 	 0.450000
139700 	 430.882698 	 0.427900 	 0.480000
139800 	 430.895943 	 0.428420 	 0.440000
139900 	 430.933384 	 0.429920 	 0.500000
140000 	 430.968665 	 0.424360 	 0.530000
140100 	 431.054946 	 0.431620 	 0.610000
140200 	 431.142930 	 0.435860 	 0.470000
