#Step 	 Volume 	 Move-acceptance	 Volume-acceptance
70000 	 385.967807 	 0.579820 	 0.430000
70100 	 386.259679 	 0.586680 	 0.500000
70200 	 386.348684 	 0.580960 	 0.500000
70300 	 386.394281 	 0.585360 	 0.490000
70400 	 386.308058 	 0.577620 	 0.460000
70500 	 386.229223 	 0.585420 	 0.460000
70600 	 386.301956 	 0.588680 	 0.480000
70700 	 386.356157 	 0.572600 	 0.530000
70800 	 386.312116 	 0.586820 	 0.480000
70900 	 386.219866 	 0.586360 	 0.460000
71000 	 386.145089 	 0.582260 	 0.400000
71100 	 386.045708 	 0.573140 	 0.460000
71200 	 386.003968 	 0.568340 	 0.360000
71300 	 386.199305 	 0.583020 	 0.510000
71400 	 386.164737 	 0.585820 	 0.410000
71500 	 386.022089 	 0.581840 	 0.450000
71600 	 386.210076 	 0.577160 	 0.540000
71700 	 386.170114 	 0.574200 	 0.570000
71800 	 386.177107 	 0.579900 	 0.470000
71900 	 386.147949 	 0.579740 	 0.500000
72000 	 385.952195 	 0.582960 	 0.490000
72100 	 385.984630 	 0.574340 	 0.420000
72200 	 386.097570 	 0.576080 	 0.480000
72300 	 386.164195 	 0.587900 	 0.500000
72400 	 386.252480 	 0.583200 	 0.500000
72500 	 386.164113 	 0.582980 	 0.420000
72600 	 386.025862 	 0.578400 	 0.400000
72700 	 385.902969 	 0.582940 	 0.460000
72800 	 385.863245 	 0.568980 	 0.440000
72900 	 385.862948 	 0.578100 	 0.450000
73000 	 385.910596 	 0.563000 	 0.490000
73100 	 385.926573 	 0.581260 	 0.480000
73200 	 386.043884 	 0.578480 	 0.440000
73300 	 386.172216 	 0.580720 	 0.470000
73400 	 386.190371 	 0.576960 	 0.500000
73500 	 386.298044 	 0.585680 	 0.430000
73600 	 386.265440 	 0.584000 	 0.580000
73700 	 386.343265 	 0.583920 	 0.550000
73800 	 386.469962 	 0.578280 	 0.530000
73900 	 386.336646 	 0.584060 	 0.490000
74000 	 386.320102 	 0.585080 	 0.470000
74100 	 386.438164 	 0.580660 	 0.420000
74200 	 386.834572 	 0.582760 	 0.490000
74300 	 386.829027 	 0.587660 	 0.440000
74400 	 386.820854 	 0.585020 	 0.520000
74500 	 386.820406 	 0.582540 	 0.450000
74600 	 386.699040 	 0.585340 	 0.540000
74700 	 386.662074 	 0.584740 	 0.530000
74800 	 386.681965 	 0.576560 	 0.440000
74900 	 386.688611 	 0.586060 	 0.480000
75000 	 386.797601 	 0.590560 	 0.510000
75100 	 386.856223 	 0.585100 	 0.470000
75200 	 386.905277 	 0.585020 	 0.490000
75300 	 387.009587 	 0.595060 	 0.460000
