#Step 	 Volume 	 Move-acceptance	 Volume-acceptance
130000 	 462.712002 	 0.442060 	 0.560000
130100 	 462.776555 	 0.452520 	 0.550000
130200 	 462.866887 	 0.442920 	 0.530000
130300 	 462.557110 	 0.438340 	 0.570000
130400 	 462.563706 	 0.449140 	 0.610000
130500 	 462.755455 	 0.439800 	 0.530000
130600 	 462.300110 	 0.439860 	 0.500000
130700 	 462.053268 	 0.447300 	 0.450000
130800 	 462.056402 	 0.442800 	 0.590000
130900 	 462.254277 	 0.436920 	 0.560000
131000 	 462.182673 	 0.441520 	 0.610000
131100 	 462.405918 	 0.432860 	 0.540000
131200 	 462.008718 	 0.450820 	 0.620000
131300 	 461.899717 	 0.435140 	 0.510000
131400 	 462.027493 	 0.432740 	 0.480000
131500 	 461.996469 	 0.434000 	 0.570000
131600 	 461.805524 	 0.430180 	 0.630000
131700 	 461.933678 	 0.432380 	 0.520000
131800 	 461.704265 	 0.438800 	 0.670000
131900 	 461.787252 	 0.440840 	 0.440000
132000 	 461.804183 	 0.450980 	 0.440000
132100 	 461.350705 	 0.453100 	 0.470000
132200 	 461.233588 	 0.440020 	 0.470000
132300 	 461.425858 	 0.437600 	 0.550000
132400 	 461.290635 	 0.438880 	 0.610000
132500 	 461.217429 	 0.443860 	 0.530000
132600 	 461.314401 	 0.443420 	 0.590000
132700 	 461.306088 	 0.438660 	 0.580000
132800 	 461.373630 	 0.446260 	 0.540000
132900 	 461.726464 	 0.448640 	 0.560000
133000 	 461.682719 	 0.449420 	 0.490000
133100 	 461.593842 	 0.442940 	 0.460000
133200 	 461.610934 	 0.438280 	 0.590000
133300 	 461.422680 	 0.443100 	 0.670000
133400 	 461.481605 	 0.435220 	 0.380000
133500 	 461.140484 	 0.431980 	 0.490000
133600 	 461.003785 	 0.434360 	 0.450000
133700 	 460.960117 	 0.446860 	 0.390000
133800 	 460.881870 	 0.437200 	 0.460000
133900 	 460.648400 	 0.440780 	 0.500000
134000 	 460.596732 	 0.432820 	 0.420000
134100 	 460.684900 	 0.436120 	 0.400000
134200 	 460.640720 	 0.434860 	 0.460000
134300 	 460.959142 	 0.439540 	 0.400000
134400 	 460.859688 	 0.441740 	 0.460000
134500 	 460.971211 	 0.433820 	 0.490000
134600 	 460.899631 	 0.441400 	 0.430000
134700 	 460.789842 	 0.433100 	 0.390000
134800 	 460.923609 	 0.441460 	 0.440000
134900 	 460.999387 	 0.432760 	 0.400000
135000 	 461.071376 	 0.447760 	 0.530000
135100 	 461.110610 	 0.447700 	 0.500000
135200 	 461.154961 	 0.439340 	 0.530000
135300 	 461.370514 	 0.426960 	 0.430000
135400 	 461.405264 	 0.434440 	 0.510000
135500 	 461.282366 	 0.434980 	 0.510000
135600 	 460.993425 	 0.436420 	 0.470000
135700 	 460.965573 	 0.431720 	 0.440000
135800 	 460.630416 	 0.439680 	 0.470000
135900 	 460.366995 	 0.441820 	 0.440000
136000 	 460.524769 	 0.435560 	 0.410000
136100 	 460.361966 	 0.435680 	 0.460000
136200 	 460.300818 	 0.436840 	 0.400000
136300 	 460.310408 	 0.432460 	 0.480000
136400 	 460.197711 	 0.435120 	 0.500000
136500 	 460.012282 	 0.434360 	 0.420000
136600 	 459.896478 	 0.431700 	 0.390000
136700 	 459.794548 	 0.433280 	 0.550000
136800 	 459.629879 	 0.436980 	 0.440000
136900 	 459.684634 	 0.434100 	 0.450000
137000 	 459.731907 	 0.433240 	 0.470000
137100 	 459.662911 	 0.439960 	 0.480000
137200 	 459.548377 	 0.421400 	 0.450000
137300 	 459.541905 	 0.427800 	 0.390000
137400 	 459.622056 	 0.423700 	 0.550000
137500 	 459.547364 	 0.422200 	 0.500000
137600 	 459.670153 	 0.416600 	 0.500000
137700 	 459.341549 	 0.430120 	 0.420000
137800 	 459.366988 	 0.429520 	 0.410000
137900 	 459.154353 	 0.420300 	 0.440000
138000 	 459.172227 	 0.421840 	 0.420000
138100 	 459.074399 	 0.419380 	 0.490000
138200 	 459.084751 	 0.428540 	 0.480000
138300 	 459.414862 	 0.425920 	 0.470000
138400 	 459.831075 	 0.435260 	 0.570000
138500 	 459.829804 	 0.421400 	 0.490000
138600 	 459.901443 	 0.427140 	 0.470000
138700 	 459.977623 	 0.431720 	 0.380000
138800 	 460.169685 	 0.442960 	 0.490000
138900 	 460.118187 	 0.431340 	 0.510000
139000 	 460.082280 	 0.435480 	 0.570000
139100 	 460.150524 	 0.428780 	 0.520000
139200 	 460.045501 	 0.426080 	 0.470000
139300 	 460.233623 	 0.418580 	 0.380000
139400 	 460.278576 	 0.430720 	 0.430000
139500 	 459.872025 	 0.419300 	 0.400000
139600 	 459.743195 	 0.421880 	 0.510000
139700 	 459.809856 	 0.413680 	 0.440000
139800 	 459.663909 	 0.418740 	 0.480000
139900 	 459.762968 	 0.426040 	 0.440000
140000 	 459.797464 	 0.418080 	 0.420000
140100 	 459.541954 	 0.418960 	 0.500000
140200 	 459.192731 	 0.411200 	 0.400000
