#Step 	 Volume 	 Move-acceptance	 Volume-acceptance
70000 	 452.321069 	 0.381360 	 0.600000
70100 	 452.253484 	 0.380080 	 0.460000
70200 	 452.431075 	 0.386060 	 0.620000
70300 	 452.672023 	 0.378520 	 0.480000
70400 	 452.689565 	 0.381940 	 0.450000
70500 	 452.560340 	 0.393500 	 0.530000
70600 	 452.778461 	 0.381580 	 0.450000
70700 	 453.014505 	 0.383580 	 0.450000
70800 	 453.155612 	 0.387880 	 0.520000
70900 	 453.091356 	 0.394400 	 0.480000
71000 	 453.203458 	 0.388300 	 0.490000
71100 	 453.313686 	 0.388580 	 0.580000
71200 	 453.243261 	 0.392520 	 0.510000
71300 	 453.179781 	 0.385000 	 0.500000
71400 	 452.985223 	 0.390780 	 0.510000
71500 	 453.032001 	 0.395200 	 0.410000
71600 	 452.924630 	 0.385660 	 0.420000
71700 	 452.799540 	 0.383020 	 0.460000
71800 	 452.616830 	 0.384980 	 0.530000
71900 	 452.606572 	 0.377420 	 0.610000
72000 	 452.558806 	 0.383300 	 0.530000
72100 	 452.484932 	 0.386880 	 0.590000
72200 	 452.518686 	 0.388080 	 0.390000
72300 	 452.532784 	 0.389000 	 0.440000
72400 	 452.464419 	 0.386000 	 0.540000
72500 	 452.249866 	 0.378360 	 0.600000
72600 	 452.114878 	 0.382080 	 0.630000
72700 	 451.977064 	 0.382540 	 0.480000
72800 	 451.708562 	 0.377540 	 0.500000
72900 	 451.767369 	 0.380160 	 0.580000
73000 	 451.955847 	 0.379540 	 0.490000
73100 	 451.826965 	 0.390140 	 0.510000
73200 	 451.749238 	 0.389240 	 0.540000
73300 	 451.521486 	 0.378980 	 0.580000
73400 	 451.232906 	 0.377100 	 0.550000
73500 	 451.117534 	 0.372820 	 0.530000
73600 	 451.109236 	 0.373720 	 0.520000
73700 	 451.087135 	 0.371040 	 0.490000
73800 	 450.846247 	 0.363340 	 0.580000
73900 	 451.235657 	 0.373380 	 0.500000
74000 	 451.347870 	 0.380900 	 0.550000
74100 	 451.355817 	 0.378960 	 0.580000
74200 	 451.274367 	 0.370240 	 0.530000
74300 	 451.246719 	 0.373720 	 0.480000
74400 	 451.264850 	 0.379060 	 0.530000
74500 	 451.369492 	 0.375340 	 0.530000
74600 	 451.348003 	 0.374420 	 0.440000
74700 	 451.767117 	 0.375520 	 0.520000
74800 	 451.947121 	 0.374760 	 0.430000
74900 	 451.852252 	 0.381420 	 0.450000
75000 	 451.792496 	 0.378280 	 0.500000
75100 	 451.954384 	 0.384180 	 0.560000
75200 	 451.799658 	 0.373080 	 0.540000
75300 	 451.742593 	 0.377680 	 0.520000
75400 	 451.941266 	 0.376500 	 0.630000
75500 	 451.884624 	 0.379760 	 0.430000
75600 	 452.181988 	 0.380380 	 0.500000
75700 	 452.163641 	 0.370340 	 0.390000
75800 	 452.337300 	 0.373140 	 0.540000
75900 	 452.362110 	 0.384460 	 0.500000
76000 	 452.331536 	 0.371940 	 0.440000
76100 	 452.374519 	 0.388780 	 0.570000
76200 	 452.507055 	 0.386940 	 0.530000
76300 	 452.631043 	 0.377420 	 0.550000
76400 	 452.810448 	 0.388000 	 0.580000
76500 	 453.053902 	 0.398280 	 0.490000
76600 	 453.118039 	 0.393700 	 0.520000
76700 	 453.236920 	 0.388460 	 0.610000
76800 	 453.204683 	 0.388560 	 0.520000
76900 	 453.177660 	 0.384580 	 0.450000
77000 	 453.140617 	 0.383460 	 0.480000
77100 	 453.392610 	 0.381940 	 0.540000
77200 	 453.529251 	 0.387080 	 0.500000
77300 	 453.432612 	 0.386000 	 0.610000
77400 	 453.708385 	 0.396380 	 0.550000
77500 	 453.871693 	 0.393760 	 0.580000
77600 	 453.777720 	 0.389540 	 0.570000
77700 	 453.769232 	 0.385360 	 0.490000
77800 	 453.782065 	 0.395260 	 0.460000
77900 	 453.705711 	 0.390140 	 0.420000
78000 	 453.439577 	 0.383780 	 0.600000
78100 	 453.726334 	 0.397580 	 0.480000
78200 	 453.713281 	 0.401140 	 0.510000
78300 	 453.540304 	 0.385320 	 0.530000
78400 	 453.320501 	 0.392240 	 0.500000
78500 	 453.304222 	 0.393620 	 0.560000
78600 	 453.423426 	 0.392340 	 0.620000
78700 	 453.456496 	 0.391840 	 0.550000
78800 	 453.360169 	 0.385020 	 0.680000
78900 	 453.200511 	 0.396660 	 0.450000
79000 	 453.561928 	 0.395140 	 0.370000
79100 	 453.437867 	 0.402200 	 0.430000
79200 	 453.568930 	 0.392520 	 0.550000
79300 	 453.512464 	 0.396980 	 0.460000
79400 	 453.384855 	 0.398160 	 0.440000
79500 	 453.449040 	 0.388600 	 0.510000
79600 	 453.414839 	 0.386280 	 0.460000
79700 	 453.414185 	 0.389240 	 0.520000
79800 	 453.544404 	 0.390260 	 0.560000
79900 	 453.791282 	 0.400360 	 0.500000
80000 	 453.585582 	 0.402540 	 0.470000
80100 	 453.412373 	 0.390780 	 0.470000
80200 	 453.266626 	 0.376480 	 0.490000
80300 	 453.368937 	 0.382880 	 0.520000
80400 	 453.392441 	 0.388220 	 0.380000
80500 	 453.400015 	 0.392740 	 0.450000
80600 	 453.283115 	 0.385980 	 0.390000
80700 	 452.987228 	 0.379840 	 0.520000
80800 	 452.589658 	 0.390020 	 0.500000
80900 	 452.598411 	 0.387220 	 0.440000
81000 	 452.602066 	 0.386580 	 0.410000
81100 	 452.116387 	 0.393940 	 0.430000
81200 	 451.988625 	 0.386920 	 0.440000
81300 	 451.833745 	 0.384320 	 0.500000
81400 	 451.570931 	 0.380860 	 0.390000
81500 	 451.344987 	 0.374660 	 0.400000
81600 	 451.409486 	 0.378140 	 0.490000
81700 	 451.514629 	 0.378000 	 0.520000
81800 	 451.543650 	 0.377360 	 0.470000
81900 	 451.331510 	 0.366540 	 0.440000
82000 	 451.245529 	 0.375160 	 0.490000
82100 	 451.239835 	 0.377680 	 0.480000
82200 	 451.226899 	 0.375060 	 0.490000
82300 	 451.204169 	 0.379160 	 0.480000
82400 	 451.248239 	 0.374840 	 0.450000
82500 	 451.106329 	 0.374180 	 0.490000
82600 	 451.085679 	 0.382180 	 0.410000
82700 	 450.845998 	 0.375240 	 0.530000
82800 	 451.038921 	 0.385120 	 0.420000
82900 	 451.159035 	 0.387980 	 0.420000
83000 	 451.152904 	 0.371120 	 0.510000
83100 	 451.233292 	 0.370440 	 0.330000
83200 	 451.204259 	 0.383020 	 0.480000
83300 	 451.144445 	 0.371440 	 0.490000
83400 	 450.857550 	 0.364240 	 0.480000
83500 	 450.572932 	 0.367540 	 0.490000
83600 	 450.296769 	 0.371120 	 0.550000
83700 	 450.290957 	 0.378820 	 0.510000
83800 	 450.630925 	 0.374860 	 0.420000
83900 	 450.754046 	 0.375060 	 0.550000
84000 	 450.860248 	 0.377880 	 0.520000
84100 	 450.703641 	 0.376520 	 0.620000
84200 	 450.577827 	 0.376340 	 0.470000
84300 	 450.802412 	 0.387560 	 0.570000
84400 	 451.000306 	 0.374580 	 0.440000
84500 	 451.124087 	 0.377300 	 0.510000
84600 	 450.956509 	 0.378000 	 0.370000
84700 	 450.859772 	 0.372720 	 0.490000
84800 	 450.561740 	 0.368060 	 0.470000
84900 	 450.474365 	 0.367440 	 0.390000
85000 	 450.457728 	 0.372000 	 0.400000
85100 	 450.514111 	 0.376160 	 0.470000
85200 	 450.753236 	 0.373300 	 0.540000
85300 	 450.816564 	 0.374140 	 0.490000
85400 	 450.872009 	 0.367500 	 0.470000
85500 	 450.880755 	 0.379660 	 0.550000
85600 	 450.902331 	 0.393460 	 0.550000
85700 	 450.788070 	 0.378660 	 0.520000
85800 	 450.488175 	 0.368680 	 0.590000
85900 	 450.628473 	 0.376580 	 0.410000
86000 	 450.503290 	 0.371620 	 0.620000
86100 	 450.760826 	 0.376740 	 0.590000
86200 	 450.752439 	 0.369660 	 0.540000
86300 	 450.554331 	 0.368040 	 0.610000
86400 	 450.606246 	 0.367860 	 0.490000
86500 	 450.698494 	 0.367500 	 0.450000
86600 	 450.793858 	 0.372760 	 0.570000
86700 	 450.680289 	 0.372700 	 0.520000
86800 	 450.681772 	 0.363300 	 0.500000
86900 	 450.752754 	 0.370280 	 0.460000
87000 	 451.147175 	 0.368420 	 0.570000
87100 	 451.261620 	 0.374560 	 0.560000
87200 	 451.319789 	 0.382100 	 0.490000
87300 	 451.337207 	 0.376360 	 0.580000
87400 	 451.106487 	 0.386240 	 0.520000
87500 	 451.203138 	 0.372440 	 0.480000
87600 	 451.429705 	 0.376260 	 0.530000
87700 	 451.459369 	 0.382900 	 0.610000
87800 	 451.352681 	 0.375180 	 0.440000
87900 	 451.375980 	 0.364780 	 0.550000
88000 	 451.094669 	 0.374300 	 0.500000
88100 	 451.110631 	 0.374520 	 0.550000
88200 	 451.082692 	 0.372960 	 0.530000
88300 	 450.818965 	 0.380220 	 0.500000
88400 	 450.938624 	 0.379840 	 0.500000
88500 	 450.904117 	 0.371740 	 0.420000
88600 	 451.079930 	 0.377660 	 0.510000
88700 	 451.049421 	 0.382100 	 0.500000
88800 	 451.097141 	 0.383240 	 0.430000
88900 	 451.086269 	 0.380340 	 0.430000
89000 	 450.737288 	 0.364980 	 0.560000
89100 	 450.842979 	 0.362720 	 0.510000
89200 	 450.893655 	 0.363040 	 0.540000
89300 	 450.997267 	 0.370100 	 0.590000
89400 	 450.832264 	 0.373800 	 0.560000
89500 	 450.785398 	 0.374740 	 0.620000
89600 	 450.759654 	 0.373100 	 0.560000
89700 	 450.584317 	 0.369600 	 0.550000
89800 	 450.440198 	 0.366420 	 0.490000
89900 	 450.411608 	 0.363080 	 0.450000
90000 	 450.183131 	 0.356960 	 0.550000
90100 	 450.176662 	 0.364400 	 0.600000
90200 	 450.312712 	 0.371020 	 0.550000
90300 	 450.381328 	 0.369880 	 0.570000
90400 	 450.449876 	 0.373680 	 0.600000
90500 	 450.558533 	 0.358660 	 0.600000
90600 	 450.545152 	 0.365740 	 0.510000
90700 	 450.537878 	 0.370800 	 0.550000
90800 	 450.744504 	 0.373000 	 0.470000
90900 	 450.965010 	 0.377400 	 0.510000
91000 	 450.992373 	 0.372620 	 0.480000
91100 	 450.759257 	 0.375220 	 0.490000
91200 	 450.736408 	 0.370720 	 0.450000
91300 	 451.150234 	 0.376700 	 0.480000
91400 	 451.068237 	 0.380780 	 0.530000
91500 	 450.872203 	 0.385820 	 0.550000
91600 	 450.614290 	 0.384080 	 0.580000
91700 	 450.406676 	 0.380660 	 0.460000
91800 	 450.217449 	 0.373660 	 0.490000
91900 	 450.296187 	 0.369380 	 0.450000
92000 	 450.364475 	 0.369060 	 0.470000
92100 	 450.140706 	 0.382600 	 0.550000
92200 	 450.249968 	 0.369620 	 0.600000
92300 	 450.280908 	 0.377100 	 0.500000
92400 	 450.296438 	 0.371680 	 0.560000
92500 	 450.210927 	 0.368260 	 0.500000
92600 	 450.235306 	 0.346520 	 0.470000
92700 	 450.045025 	 0.435920 	 0.480000
92800 	 450.075587 	 0.444780 	 0.550000
92900 	 450.021302 	 0.450960 	 0.440000
93000 	 450.329399 	 0.442040 	 0.460000
93100 	 450.442508 	 0.447320 	 0.640000
93200 	 450.337120 	 0.449020 	 0.440000
93300 	 450.287751 	 0.446100 	 0.630000
93400 	 450.658763 	 0.443080 	 0.500000
93500 	 450.603811 	 0.449920 	 0.500000
93600 	 450.634667 	 0.452360 	 0.540000
93700 	 450.358974 	 0.443520 	 0.550000
