#Step 	 Volume 	 Move-acceptance	 Volume-acceptance
70000 	 549.463446 	 0.383840 	 0.390000
70100 	 549.199263 	 0.386060 	 0.360000
70200 	 549.621627 	 0.382680 	 0.430000
70300 	 549.759048 	 0.380560 	 0.340000
70400 	 549.954320 	 0.381480 	 0.450000
70500 	 549.087090 	 0.380820 	 0.490000
70600 	 549.104889 	 0.386880 	 0.490000
70700 	 549.240502 	 0.380720 	 0.540000
70800 	 549.372145 	 0.384720 	 0.580000
70900 	 549.555983 	 0.387980 	 0.570000
71000 	 549.678845 	 0.384320 	 0.500000
71100 	 550.460258 	 0.388300 	 0.550000
71200 	 550.110479 	 0.380140 	 0.430000
71300 	 550.221329 	 0.380360 	 0.510000
71400 	 550.183856 	 0.380620 	 0.560000
71500 	 550.550900 	 0.376700 	 0.520000
71600 	 550.734731 	 0.395760 	 0.530000
71700 	 550.879673 	 0.379440 	 0.520000
71800 	 551.045349 	 0.391920 	 0.510000
71900 	 550.661821 	 0.396660 	 0.570000
72000 	 550.133536 	 0.389960 	 0.530000
72100 	 550.161835 	 0.387440 	 0.510000
72200 	 549.951381 	 0.383820 	 0.540000
72300 	 549.730394 	 0.380240 	 0.600000
72400 	 549.612822 	 0.379500 	 0.560000
72500 	 550.636409 	 0.374140 	 0.440000
72600 	 550.379925 	 0.379780 	 0.530000
72700 	 550.394981 	 0.389860 	 0.500000
72800 	 550.239160 	 0.399180 	 0.520000
72900 	 550.020731 	 0.380840 	 0.330000
73000 	 549.428022 	 0.379360 	 0.550000
73100 	 549.690314 	 0.379160 	 0.590000
73200 	 548.888242 	 0.377000 	 0.530000
73300 	 548.666899 	 0.379860 	 0.530000
73400 	 548.844749 	 0.393780 	 0.550000
73500 	 549.196483 	 0.385740 	 0.600000
73600 	 550.035739 	 0.396940 	 0.600000
73700 	 549.415555 	 0.395660 	 0.550000
73800 	 549.199720 	 0.390040 	 0.480000
73900 	 549.411337 	 0.388180 	 0.450000
74000 	 549.550631 	 0.378080 	 0.640000
74100 	 549.324620 	 0.381800 	 0.600000
74200 	 549.795865 	 0.376420 	 0.630000
74300 	 549.802236 	 0.382460 	 0.560000
74400 	 550.558737 	 0.378960 	 0.610000
74500 	 550.192357 	 0.375000 	 0.640000
74600 	 549.829621 	 0.377840 	 0.660000
74700 	 550.500498 	 0.385440 	 0.470000
74800 	 551.220575 	 0.390580 	 0.490000
74900 	 550.671327 	 0.381800 	 0.490000
75000 	 550.171207 	 0.372280 	 0.580000
75100 	 549.973768 	 0.374260 	 0.460000
