#Step 	 Volume 	 Move-acceptance	 Volume-acceptance
60000 	 665.839199 	 0.585700 	 0.530000
60100 	 666.047261 	 0.595140 	 0.560000
60200 	 665.427170 	 0.584380 	 0.550000
60300 	 666.007266 	 0.588060 	 0.490000
60400 	 665.815967 	 0.592600 	 0.450000
60500 	 666.201630 	 0.594080 	 0.470000
60600 	 664.437418 	 0.583600 	 0.490000
60700 	 664.457528 	 0.603500 	 0.550000
60800 	 662.674074 	 0.599580 	 0.510000
60900 	 662.666147 	 0.593640 	 0.480000
61000 	 662.833824 	 0.581440 	 0.520000
61100 	 663.067868 	 0.583240 	 0.600000
61200 	 664.177356 	 0.583480 	 0.560000
61300 	 665.246651 	 0.587760 	 0.460000
61400 	 661.179817 	 0.576960 	 0.590000
61500 	 660.206818 	 0.577080 	 0.460000
61600 	 661.069991 	 0.586540 	 0.490000
61700 	 662.326842 	 0.597220 	 0.560000
61800 	 661.959399 	 0.583080 	 0.480000
61900 	 663.063308 	 0.588380 	 0.550000
62000 	 662.885888 	 0.581960 	 0.500000
62100 	 661.563659 	 0.587200 	 0.580000
62200 	 662.144792 	 0.586020 	 0.580000
62300 	 663.387331 	 0.591220 	 0.550000
62400 	 662.435597 	 0.586480 	 0.500000
62500 	 663.345188 	 0.581800 	 0.500000
62600 	 660.959081 	 0.594620 	 0.460000
62700 	 661.223501 	 0.588480 	 0.390000
62800 	 662.996807 	 0.580920 	 0.550000
62900 	 663.800863 	 0.573880 	 0.470000
63000 	 663.816919 	 0.592900 	 0.460000
63100 	 664.602124 	 0.591040 	 0.490000
63200 	 663.546171 	 0.591380 	 0.520000
63300 	 662.404512 	 0.585520 	 0.490000
63400 	 662.829998 	 0.594520 	 0.680000
63500 	 663.925256 	 0.591540 	 0.470000
63600 	 664.143578 	 0.591340 	 0.440000
63700 	 665.389981 	 0.587780 	 0.490000
63800 	 666.067452 	 0.588060 	 0.560000
63900 	 666.492597 	 0.595700 	 0.560000
64000 	 666.918137 	 0.605380 	 0.500000
64100 	 668.278956 	 0.595840 	 0.440000
64200 	 668.597276 	 0.592080 	 0.490000
64300 	 667.545446 	 0.597620 	 0.410000
64400 	 668.143982 	 0.587200 	 0.500000
64500 	 670.917725 	 0.595700 	 0.470000
64600 	 669.722492 	 0.592000 	 0.520000
64700 	 670.178057 	 0.580520 	 0.390000
64800 	 670.332588 	 0.594940 	 0.490000
64900 	 670.548058 	 0.587240 	 0.450000
65000 	 670.518798 	 0.592100 	 0.430000
65100 	 671.307593 	 0.600600 	 0.430000
65200 	 671.504043 	 0.604980 	 0.480000
65300 	 672.477445 	 0.593000 	 0.460000
65400 	 672.804223 	 0.603440 	 0.650000
65500 	 673.294196 	 0.604760 	 0.440000
65600 	 673.255519 	 0.605060 	 0.610000
65700 	 670.612848 	 0.604280 	 0.530000
65800 	 669.436215 	 0.589300 	 0.460000
65900 	 670.102718 	 0.589760 	 0.500000
66000 	 671.267575 	 0.596660 	 0.400000
66100 	 670.711885 	 0.596440 	 0.540000
66200 	 671.078329 	 0.596240 	 0.340000
66300 	 671.370097 	 0.599780 	 0.570000
66400 	 670.721418 	 0.599080 	 0.430000
66500 	 671.187908 	 0.604060 	 0.440000
66600 	 673.821553 	 0.597480 	 0.600000
66700 	 673.479006 	 0.591240 	 0.450000
66800 	 675.182906 	 0.604060 	 0.500000
66900 	 673.755558 	 0.602640 	 0.660000
67000 	 673.519605 	 0.600020 	 0.510000
67100 	 672.173480 	 0.600940 	 0.360000
67200 	 672.519826 	 0.601740 	 0.540000
67300 	 669.991626 	 0.583040 	 0.500000
67400 	 671.784581 	 0.611660 	 0.490000
67500 	 671.044810 	 0.600620 	 0.380000
67600 	 671.872755 	 0.605800 	 0.490000
67700 	 671.773814 	 0.603260 	 0.430000
67800 	 670.852920 	 0.590780 	 0.440000
67900 	 670.243851 	 0.587960 	 0.530000
68000 	 672.153476 	 0.599740 	 0.470000
68100 	 671.061396 	 0.595420 	 0.420000
68200 	 671.275403 	 0.590080 	 0.440000
68300 	 669.482694 	 0.590560 	 0.540000
68400 	 670.320710 	 0.582740 	 0.480000
68500 	 670.292927 	 0.587320 	 0.440000
68600 	 668.983923 	 0.590760 	 0.370000
68700 	 668.525580 	 0.597000 	 0.570000
68800 	 667.911747 	 0.594020 	 0.450000
68900 	 669.332606 	 0.601520 	 0.480000
69000 	 669.278373 	 0.594920 	 0.580000
69100 	 669.975689 	 0.589580 	 0.470000
69200 	 668.671255 	 0.592280 	 0.550000
69300 	 668.098738 	 0.594320 	 0.490000
69400 	 667.775436 	 0.597020 	 0.490000
69500 	 667.164571 	 0.597460 	 0.490000
69600 	 666.528335 	 0.601820 	 0.480000
69700 	 665.287205 	 0.583560 	 0.560000
69800 	 664.556242 	 0.586060 	 0.450000
69900 	 666.267074 	 0.585300 	 0.480000
70000 	 664.687655 	 0.586460 	 0.540000
70100 	 663.982202 	 0.590140 	 0.550000
70200 	 665.158612 	 0.590260 	 0.560000
70300 	 666.049142 	 0.585920 	 0.470000
70400 	 666.573878 	 0.592020 	 0.480000
70500 	 666.284389 	 0.590380 	 0.460000
70600 	 666.852583 	 0.586540 	 0.400000
70700 	 666.668075 	 0.599120 	 0.470000
70800 	 668.973845 	 0.600580 	 0.460000
70900 	 668.890764 	 0.593140 	 0.440000
71000 	 668.057480 	 0.596460 	 0.500000
71100 	 667.079661 	 0.601560 	 0.490000
71200 	 667.876821 	 0.594240 	 0.430000
71300 	 667.260261 	 0.596220 	 0.540000
71400 	 666.589299 	 0.585860 	 0.420000
71500 	 664.244311 	 0.594140 	 0.450000
71600 	 663.929047 	 0.588460 	 0.470000
71700 	 664.662956 	 0.588400 	 0.600000
71800 	 664.053356 	 0.600400 	 0.470000
71900 	 665.077882 	 0.593520 	 0.580000
72000 	 664.666281 	 0.585620 	 0.530000
72100 	 666.832621 	 0.586500 	 0.440000
72200 	 667.774773 	 0.595720 	 0.530000
72300 	 666.451991 	 0.594080 	 0.550000
72400 	 665.875092 	 0.581480 	 0.450000
72500 	 665.904084 	 0.583300 	 0.450000
72600 	 666.713643 	 0.594560 	 0.530000
72700 	 665.679546 	 0.595080 	 0.470000
72800 	 666.896099 	 0.593960 	 0.440000
72900 	 667.072888 	 0.589980 	 0.460000
73000 	 667.907832 	 0.591800 	 0.400000
73100 	 666.744177 	 0.589780 	 0.530000
73200 	 665.580141 	 0.596880 	 0.480000
73300 	 666.179453 	 0.597000 	 0.380000
73400 	 667.853083 	 0.597760 	 0.550000
73500 	 666.909684 	 0.602460 	 0.390000
73600 	 666.732811 	 0.597620 	 0.520000
73700 	 664.619553 	 0.580820 	 0.500000
73800 	 662.975648 	 0.589480 	 0.500000
73900 	 662.736211 	 0.597780 	 0.470000
74000 	 663.305916 	 0.596160 	 0.490000
74100 	 663.760779 	 0.585260 	 0.580000
74200 	 664.454408 	 0.592100 	 0.510000
74300 	 665.599311 	 0.589760 	 0.450000
74400 	 664.465824 	 0.584740 	 0.520000
74500 	 664.165418 	 0.580660 	 0.480000
74600 	 662.265902 	 0.582840 	 0.540000
74700 	 662.858240 	 0.586360 	 0.370000
74800 	 662.592960 	 0.588980 	 0.530000
74900 	 662.274696 	 0.582000 	 0.520000
75000 	 663.756370 	 0.577380 	 0.520000
75100 	 663.285544 	 0.584040 	 0.550000
75200 	 662.484546 	 0.585420 	 0.380000
75300 	 665.032918 	 0.586420 	 0.460000
75400 	 662.913917 	 0.584000 	 0.440000
75500 	 665.200224 	 0.584960 	 0.510000
75600 	 665.143442 	 0.586420 	 0.490000
75700 	 665.347101 	 0.583980 	 0.510000
75800 	 666.951893 	 0.601080 	 0.550000
75900 	 667.060903 	 0.602700 	 0.470000
76000 	 668.906039 	 0.595780 	 0.470000
76100 	 669.635166 	 0.599200 	 0.390000
76200 	 668.899845 	 0.599740 	 0.470000
76300 	 667.990660 	 0.600260 	 0.550000
76400 	 668.603975 	 0.593480 	 0.370000
76500 	 666.503346 	 0.582680 	 0.530000
76600 	 668.569308 	 0.584780 	 0.540000
76700 	 670.077214 	 0.579000 	 0.520000
76800 	 671.557000 	 0.588840 	 0.520000
76900 	 670.348713 	 0.594700 	 0.480000
77000 	 669.524165 	 0.592460 	 0.500000
77100 	 669.154179 	 0.598420 	 0.540000
77200 	 667.971900 	 0.601360 	 0.510000
77300 	 667.564532 	 0.596280 	 0.490000
77400 	 666.097810 	 0.583540 	 0.520000
77500 	 666.064449 	 0.591200 	 0.440000
77600 	 666.207210 	 0.590040 	 0.470000
77700 	 665.273093 	 0.586700 	 0.520000
77800 	 665.680521 	 0.584900 	 0.560000
77900 	 664.812141 	 0.589360 	 0.550000
78000 	 664.016134 	 0.583500 	 0.500000
78100 	 662.386685 	 0.578240 	 0.510000
78200 	 660.749776 	 0.592840 	 0.560000
78300 	 661.510689 	 0.583860 	 0.510000
78400 	 660.252357 	 0.581040 	 0.580000
78500 	 659.208976 	 0.582180 	 0.330000
78600 	 657.473983 	 0.578060 	 0.600000
78700 	 657.143058 	 0.580440 	 0.510000
78800 	 658.051256 	 0.577500 	 0.550000
78900 	 658.037182 	 0.578080 	 0.580000
79000 	 657.848418 	 0.571340 	 0.450000
79100 	 655.985872 	 0.570440 	 0.600000
79200 	 656.976592 	 0.575800 	 0.550000
79300 	 655.671123 	 0.566600 	 0.540000
79400 	 655.983759 	 0.569120 	 0.610000
79500 	 656.897858 	 0.568120 	 0.460000
79600 	 657.500597 	 0.573340 	 0.520000
79700 	 658.216957 	 0.569180 	 0.590000
79800 	 656.954167 	 0.575640 	 0.540000
79900 	 657.133563 	 0.579620 	 0.550000
80000 	 655.746997 	 0.577940 	 0.570000
80100 	 655.583818 	 0.565820 	 0.600000
80200 	 655.450719 	 0.576660 	 0.510000
80300 	 655.553605 	 0.567180 	 0.470000
80400 	 656.671695 	 0.578280 	 0.550000
80500 	 657.170756 	 0.575800 	 0.580000
80600 	 657.483479 	 0.563320 	 0.520000
80700 	 659.069984 	 0.578180 	 0.500000
80800 	 657.914618 	 0.588380 	 0.620000
80900 	 658.972273 	 0.587480 	 0.550000
81000 	 659.716986 	 0.591400 	 0.610000
81100 	 660.692829 	 0.583400 	 0.550000
81200 	 661.007919 	 0.584420 	 0.550000
81300 	 662.286697 	 0.585320 	 0.610000
81400 	 663.418572 	 0.591240 	 0.610000
81500 	 662.449933 	 0.579340 	 0.510000
81600 	 661.714387 	 0.600320 	 0.530000
81700 	 661.418171 	 0.582020 	 0.620000
81800 	 661.996785 	 0.589240 	 0.590000
81900 	 661.795375 	 0.589060 	 0.460000
82000 	 661.615693 	 0.583280 	 0.520000
82100 	 661.158039 	 0.591260 	 0.570000
82200 	 661.405299 	 0.572400 	 0.600000
82300 	 663.438842 	 0.584440 	 0.650000
82400 	 665.001668 	 0.601740 	 0.520000
82500 	 665.753865 	 0.588900 	 0.550000
82600 	 664.986260 	 0.598380 	 0.550000
82700 	 666.091537 	 0.583500 	 0.510000
82800 	 665.337401 	 0.599520 	 0.570000
82900 	 665.673184 	 0.584060 	 0.570000
83000 	 665.106481 	 0.588980 	 0.520000
83100 	 665.143382 	 0.595460 	 0.610000
83200 	 665.134173 	 0.583480 	 0.670000
83300 	 664.031050 	 0.586340 	 0.510000
83400 	 664.990863 	 0.585980 	 0.530000
83500 	 663.780789 	 0.599740 	 0.500000
83600 	 663.937456 	 0.579080 	 0.490000
83700 	 665.439856 	 0.585800 	 0.470000
83800 	 666.727936 	 0.590560 	 0.520000
83900 	 666.942083 	 0.586820 	 0.480000
84000 	 665.358332 	 0.582880 	 0.450000
84100 	 665.990556 	 0.579880 	 0.560000
84200 	 666.140033 	 0.584040 	 0.500000
84300 	 666.073209 	 0.596140 	 0.540000
84400 	 666.394781 	 0.593700 	 0.500000
84500 	 666.408058 	 0.593720 	 0.440000
84600 	 667.165658 	 0.597300 	 0.530000
84700 	 667.691148 	 0.595040 	 0.440000
84800 	 668.227781 	 0.586640 	 0.420000
84900 	 669.527953 	 0.592660 	 0.540000
85000 	 668.531068 	 0.605440 	 0.540000
85100 	 669.679381 	 0.600360 	 0.460000
85200 	 669.337001 	 0.603100 	 0.510000
85300 	 665.486644 	 0.585000 	 0.510000
85400 	 665.390931 	 0.586480 	 0.450000
85500 	 665.646185 	 0.597640 	 0.520000
85600 	 666.767454 	 0.594980 	 0.460000
85700 	 668.536894 	 0.592460 	 0.500000
85800 	 667.726674 	 0.594720 	 0.450000
85900 	 668.213939 	 0.588340 	 0.560000
86000 	 666.869856 	 0.599960 	 0.540000
86100 	 665.266542 	 0.591060 	 0.480000
86200 	 665.571644 	 0.587960 	 0.440000
86300 	 666.256629 	 0.589620 	 0.540000
86400 	 665.447694 	 0.590800 	 0.440000
86500 	 665.872849 	 0.590700 	 0.510000
86600 	 668.108609 	 0.599700 	 0.490000
86700 	 668.244625 	 0.585780 	 0.460000
86800 	 666.953866 	 0.591460 	 0.490000
86900 	 667.121756 	 0.606220 	 0.540000
87000 	 666.879212 	 0.591000 	 0.520000
87100 	 665.118317 	 0.582640 	 0.510000
87200 	 666.216510 	 0.582620 	 0.640000
87300 	 665.625345 	 0.585300 	 0.550000
87400 	 664.478339 	 0.579700 	 0.510000
87500 	 663.277028 	 0.580180 	 0.450000
87600 	 664.758388 	 0.582420 	 0.530000
87700 	 665.322307 	 0.587240 	 0.520000
87800 	 665.470483 	 0.585260 	 0.420000
87900 	 666.579854 	 0.581620 	 0.450000
88000 	 665.533160 	 0.590500 	 0.440000
88100 	 666.907662 	 0.591220 	 0.490000
88200 	 666.156452 	 0.582080 	 0.490000
88300 	 665.456586 	 0.584420 	 0.500000
88400 	 665.560777 	 0.581900 	 0.540000
88500 	 665.400116 	 0.585180 	 0.440000
88600 	 665.958124 	 0.577020 	 0.560000
