#Step 	 Volume 	 Move-acceptance	 Volume-acceptance
20000 	 678.665823 	 0.592900 	 0.520000
20100 	 679.011641 	 0.588980 	 0.440000
20200 	 676.398431 	 0.583160 	 0.510000
20300 	 675.346138 	 0.595460 	 0.540000
20400 	 675.045133 	 0.585520 	 0.370000
20500 	 675.552613 	 0.587820 	 0.350000
20600 	 675.765916 	 0.585080 	 0.490000
20700 	 674.934831 	 0.594260 	 0.480000
20800 	 674.437637 	 0.587960 	 0.500000
20900 	 676.514302 	 0.592400 	 0.440000
21000 	 674.081697 	 0.587860 	 0.450000
21100 	 674.239640 	 0.591640 	 0.460000
21200 	 672.094168 	 0.593860 	 0.470000
21300 	 673.260031 	 0.589500 	 0.440000
21400 	 672.152053 	 0.585600 	 0.550000
21500 	 673.095332 	 0.582520 	 0.500000
21600 	 672.575096 	 0.587820 	 0.400000
21700 	 671.072491 	 0.581860 	 0.410000
21800 	 670.684252 	 0.583420 	 0.420000
21900 	 669.264767 	 0.587800 	 0.500000
22000 	 667.541717 	 0.574220 	 0.390000
22100 	 666.058814 	 0.579980 	 0.510000
22200 	 665.049168 	 0.578660 	 0.480000
22300 	 666.970422 	 0.571400 	 0.470000
22400 	 666.984965 	 0.576420 	 0.410000
22500 	 666.218919 	 0.575680 	 0.510000
22600 	 664.572721 	 0.581000 	 0.440000
22700 	 664.080906 	 0.565420 	 0.500000
22800 	 664.155205 	 0.561780 	 0.550000
22900 	 665.194851 	 0.568060 	 0.410000
23000 	 664.050641 	 0.571740 	 0.460000
23100 	 663.169742 	 0.570700 	 0.380000
23200 	 661.434541 	 0.569240 	 0.380000
23300 	 660.776545 	 0.563140 	 0.380000
23400 	 661.166404 	 0.564960 	 0.390000
23500 	 660.639246 	 0.564780 	 0.440000
23600 	 661.463850 	 0.568220 	 0.510000
23700 	 660.235343 	 0.562200 	 0.370000
23800 	 659.931823 	 0.556560 	 0.400000
23900 	 658.990550 	 0.557740 	 0.340000
24000 	 659.544580 	 0.562040 	 0.470000
24100 	 659.606214 	 0.567000 	 0.600000
24200 	 659.249977 	 0.564820 	 0.530000
24300 	 659.177130 	 0.565100 	 0.560000
24400 	 657.509790 	 0.581540 	 0.520000
24500 	 657.895949 	 0.565180 	 0.630000
24600 	 659.400173 	 0.573420 	 0.520000
24700 	 659.144479 	 0.580420 	 0.510000
24800 	 657.448989 	 0.564000 	 0.510000
24900 	 656.831014 	 0.562180 	 0.430000
25000 	 657.317549 	 0.558200 	 0.460000
25100 	 656.658733 	 0.568840 	 0.570000
25200 	 656.360236 	 0.558680 	 0.480000
25300 	 657.094171 	 0.564600 	 0.570000
25400 	 657.070238 	 0.559660 	 0.540000
25500 	 658.304751 	 0.556560 	 0.490000
25600 	 660.267466 	 0.571040 	 0.540000
25700 	 659.342071 	 0.559900 	 0.590000
25800 	 658.344959 	 0.560940 	 0.470000
25900 	 657.491059 	 0.553180 	 0.560000
26000 	 656.388558 	 0.556900 	 0.580000
26100 	 656.072044 	 0.558300 	 0.510000
26200 	 655.862008 	 0.555040 	 0.380000
26300 	 655.738902 	 0.563960 	 0.570000
26400 	 654.979251 	 0.557700 	 0.510000
26500 	 653.667279 	 0.560940 	 0.510000
26600 	 656.043349 	 0.559640 	 0.520000
26700 	 656.203135 	 0.567920 	 0.590000
26800 	 655.016235 	 0.565820 	 0.480000
26900 	 655.806280 	 0.573620 	 0.510000
27000 	 657.109978 	 0.559380 	 0.480000
27100 	 658.778269 	 0.568040 	 0.550000
27200 	 658.283271 	 0.568320 	 0.430000
27300 	 656.870248 	 0.565220 	 0.510000
27400 	 656.444625 	 0.562720 	 0.400000
27500 	 656.893622 	 0.562480 	 0.510000
27600 	 658.134964 	 0.563380 	 0.560000
27700 	 656.425232 	 0.565380 	 0.570000
27800 	 656.158206 	 0.571320 	 0.490000
27900 	 655.165248 	 0.563640 	 0.470000
28000 	 655.671325 	 0.569420 	 0.450000
28100 	 654.434513 	 0.556320 	 0.510000
28200 	 653.322159 	 0.569440 	 0.470000
28300 	 652.611893 	 0.560860 	 0.470000
28400 	 653.009056 	 0.566780 	 0.550000
28500 	 655.027293 	 0.553480 	 0.620000
28600 	 654.824129 	 0.554580 	 0.440000
28700 	 654.853783 	 0.548780 	 0.460000
28800 	 653.329034 	 0.552340 	 0.400000
28900 	 653.618980 	 0.556660 	 0.620000
29000 	 653.640944 	 0.553300 	 0.620000
29100 	 655.391537 	 0.559800 	 0.700000
29200 	 655.135966 	 0.555680 	 0.420000
29300 	 655.311150 	 0.561180 	 0.450000
29400 	 654.860774 	 0.562160 	 0.410000
29500 	 654.665456 	 0.550380 	 0.480000
29600 	 656.598526 	 0.554400 	 0.550000
29700 	 657.283333 	 0.564760 	 0.470000
29800 	 655.965319 	 0.576360 	 0.470000
29900 	 654.866456 	 0.560500 	 0.500000
30000 	 654.446907 	 0.569000 	 0.490000
30100 	 656.184644 	 0.550620 	 0.490000
30200 	 655.517280 	 0.560000 	 0.420000
30300 	 656.294916 	 0.560780 	 0.460000
30400 	 655.387663 	 0.572600 	 0.510000
30500 	 655.235026 	 0.575420 	 0.480000
30600 	 654.375480 	 0.557480 	 0.430000
30700 	 654.319051 	 0.553680 	 0.380000
30800 	 655.422983 	 0.552260 	 0.460000
30900 	 656.388681 	 0.551680 	 0.420000
31000 	 657.831465 	 0.554240 	 0.450000
31100 	 655.348673 	 0.557540 	 0.480000
31200 	 654.541982 	 0.548960 	 0.460000
31300 	 654.837651 	 0.569960 	 0.440000
31400 	 654.177588 	 0.561000 	 0.420000
31500 	 654.421297 	 0.567740 	 0.470000
31600 	 654.208616 	 0.570900 	 0.430000
31700 	 654.114096 	 0.570860 	 0.420000
31800 	 655.366391 	 0.558960 	 0.390000
31900 	 656.602783 	 0.567160 	 0.590000
32000 	 657.582602 	 0.560900 	 0.500000
32100 	 655.669479 	 0.562000 	 0.530000
32200 	 657.465529 	 0.555200 	 0.460000
32300 	 656.082486 	 0.562380 	 0.420000
32400 	 655.216614 	 0.567720 	 0.420000
32500 	 655.584710 	 0.556920 	 0.500000
32600 	 655.303909 	 0.555100 	 0.410000
32700 	 655.600049 	 0.554920 	 0.390000
32800 	 655.279978 	 0.564840 	 0.480000
32900 	 655.428808 	 0.560900 	 0.440000
33000 	 656.798613 	 0.565840 	 0.440000
33100 	 657.885681 	 0.568940 	 0.500000
33200 	 660.569348 	 0.573520 	 0.480000
33300 	 661.203240 	 0.577180 	 0.490000
33400 	 659.159989 	 0.574720 	 0.490000
33500 	 658.854948 	 0.561260 	 0.510000
33600 	 657.812292 	 0.569800 	 0.370000
33700 	 657.651033 	 0.572220 	 0.520000
33800 	 657.425769 	 0.576000 	 0.470000
33900 	 659.386993 	 0.575800 	 0.470000
34000 	 660.777986 	 0.565380 	 0.580000
34100 	 662.434454 	 0.566980 	 0.480000
34200 	 663.418447 	 0.572740 	 0.440000
34300 	 662.644413 	 0.571340 	 0.500000
34400 	 662.055471 	 0.579680 	 0.390000
34500 	 660.646871 	 0.570500 	 0.490000
34600 	 660.241735 	 0.563380 	 0.550000
34700 	 658.820721 	 0.569360 	 0.370000
34800 	 659.051069 	 0.567680 	 0.380000
34900 	 660.475544 	 0.566960 	 0.460000
35000 	 662.264575 	 0.572880 	 0.490000
35100 	 664.150994 	 0.575040 	 0.460000
35200 	 663.008297 	 0.570920 	 0.440000
35300 	 663.595875 	 0.579660 	 0.480000
35400 	 664.937237 	 0.575700 	 0.450000
35500 	 664.514627 	 0.579200 	 0.430000
35600 	 664.775472 	 0.583580 	 0.530000
35700 	 665.170101 	 0.586000 	 0.370000
35800 	 665.976026 	 0.587580 	 0.380000
35900 	 666.826878 	 0.591440 	 0.570000
36000 	 666.133473 	 0.586100 	 0.520000
36100 	 669.218483 	 0.582220 	 0.470000
36200 	 668.521454 	 0.575280 	 0.470000
36300 	 668.797627 	 0.590780 	 0.450000
36400 	 667.922089 	 0.588060 	 0.380000
36500 	 668.455234 	 0.584200 	 0.490000
36600 	 668.718848 	 0.575760 	 0.450000
36700 	 668.416936 	 0.581480 	 0.460000
36800 	 667.655009 	 0.576580 	 0.470000
36900 	 667.701564 	 0.569600 	 0.560000
37000 	 666.138697 	 0.577140 	 0.560000
37100 	 665.191597 	 0.574880 	 0.480000
