#Step 	 Volume 	 Move-acceptance	 Volume-acceptance
120000 	 434.590822 	 0.386600 	 0.390000
120100 	 434.717115 	 0.390420 	 0.380000
120200 	 434.882304 	 0.398580 	 0.520000
120300 	 434.984749 	 0.389320 	 0.450000
120400 	 435.151010 	 0.396820 	 0.430000
120500 	 435.100231 	 0.394280 	 0.460000
120600 	 435.186572 	 0.392160 	 0.540000
120700 	 435.086779 	 0.399660 	 0.490000
120800 	 435.048836 	 0.397660 	 0.500000
120900 	 434.995789 	 0.398680 	 0.390000
121000 	 434.917531 	 0.391860 	 0.540000
121100 	 434.846343 	 0.393540 	 0.550000
121200 	 434.838788 	 0.396260 	 0.480000
121300 	 434.653261 	 0.394120 	 0.460000
121400 	 434.564003 	 0.380760 	 0.410000
121500 	 434.342936 	 0.384020 	 0.460000
121600 	 434.289844 	 0.386960 	 0.430000
121700 	 434.268012 	 0.386660 	 0.560000
121800 	 434.405410 	 0.392940 	 0.510000
121900 	 434.421583 	 0.389460 	 0.500000
122000 	 434.469024 	 0.397640 	 0.430000
122100 	 434.452709 	 0.391120 	 0.500000
122200 	 434.573271 	 0.394460 	 0.470000
122300 	 434.632485 	 0.397560 	 0.460000
122400 	 434.678951 	 0.395860 	 0.490000
122500 	 434.723734 	 0.392180 	 0.550000
122600 	 434.756782 	 0.402100 	 0.530000
122700 	 434.769009 	 0.400760 	 0.450000
122800 	 434.550586 	 0.405620 	 0.490000
122900 	 434.396387 	 0.399860 	 0.570000
123000 	 434.360129 	 0.404240 	 0.430000
123100 	 434.428537 	 0.405600 	 0.530000
123200 	 434.355343 	 0.392020 	 0.400000
123300 	 434.278980 	 0.391960 	 0.510000
123400 	 434.294149 	 0.393160 	 0.510000
123500 	 434.403285 	 0.393780 	 0.370000
123600 	 434.450365 	 0.383400 	 0.470000
123700 	 434.438289 	 0.389800 	 0.440000
123800 	 434.500469 	 0.396780 	 0.400000
123900 	 434.500943 	 0.392660 	 0.440000
124000 	 434.482413 	 0.395320 	 0.440000
124100 	 434.495785 	 0.384720 	 0.540000
124200 	 434.363611 	 0.393340 	 0.490000
124300 	 434.239554 	 0.388160 	 0.510000
124400 	 434.214620 	 0.384440 	 0.510000
124500 	 434.132406 	 0.390840 	 0.550000
124600 	 434.138785 	 0.391620 	 0.510000
124700 	 434.155183 	 0.389380 	 0.460000
124800 	 434.055004 	 0.388260 	 0.450000
124900 	 434.068874 	 0.392560 	 0.520000
125000 	 433.844460 	 0.387540 	 0.600000
125100 	 434.099391 	 0.379740 	 0.450000
125200 	 434.163310 	 0.389680 	 0.570000
125300 	 434.066405 	 0.392080 	 0.420000
125400 	 433.999187 	 0.384760 	 0.530000
125500 	 433.882498 	 0.380820 	 0.580000
125600 	 433.895736 	 0.381220 	 0.450000
125700 	 433.977938 	 0.388260 	 0.470000
125800 	 433.958681 	 0.389020 	 0.580000
125900 	 433.854438 	 0.391120 	 0.440000
126000 	 433.846443 	 0.393860 	 0.460000
126100 	 433.762398 	 0.384920 	 0.500000
126200 	 433.794275 	 0.389220 	 0.490000
126300 	 433.867925 	 0.375560 	 0.440000
126400 	 433.770289 	 0.388980 	 0.360000
126500 	 433.887744 	 0.375540 	 0.520000
