#steps	pressure	mu_ex901	0.010746	-2.623197
902	0.042095	-2.091761
903	0.014491	-2.614108
904	-0.004954	-2.423937
905	0.006671	-2.070703
906	-0.016224	-2.321932
907	-0.009447	-1.991404
908	-0.065589	-2.445122
909	-0.054006	-2.043388
910	0.064900	-1.996840
911	0.030220	-1.928248
912	0.057794	-2.137177
913	0.002106	-1.665595
914	0.107641	-2.225792
915	0.171508	-1.930331
916	0.179612	-2.234236
917	0.218792	-1.877561
918	0.101007	-2.256610
919	0.097183	-2.094391
920	0.126381	-2.231624
921	0.120372	-1.860050
922	0.057878	-2.442565
923	0.012241	-2.214818
924	-0.038148	-2.147136
925	-0.008914	-2.314085
926	0.024248	-2.418292
927	0.060306	-2.511047
928	0.095545	-2.381755
929	0.110365	-2.358974
930	0.114785	-2.003137
931	0.055624	-1.742823
932	0.057187	-1.989500
933	0.048869	-2.301366
934	0.043157	-2.932029
935	-0.028983	-2.180944
936	-0.037660	-2.377344
937	-0.054542	-2.480016
938	-0.071285	-2.289973
939	-0.052296	-2.412711
940	-0.040871	-2.493224
941	-0.010402	-2.350332
942	0.042867	-2.305813
943	-0.025620	-2.313388
944	0.029261	-2.296052
945	0.052019	-2.355580
946	0.054252	-1.906941
947	0.088233	-2.341085
948	0.063239	-2.031343
949	0.017143	-2.123686
950	0.158496	-2.074015
951	0.133185	-2.131192
952	0.072896	-1.867711
953	0.007288	-1.874180
954	0.033936	-2.484887
955	-0.072695	-1.779894
956	-0.145116	-1.917700
957	-0.152222	-2.605871
958	-0.045162	-1.962758
959	0.011894	-2.696574
960	-0.014544	-2.427267
961	0.000934	-2.143878
962	0.015073	-2.332604
963	0.072936	-2.273787
964	0.014094	-2.395101
965	0.083543	-2.201564
966	0.116094	-2.728539
967	0.043322	-2.351156
968	0.006235	-1.831246
969	0.062219	-1.906627
970	0.064786	-1.720499
971	-0.003493	-2.004897
972	-0.013909	-2.987069
973	-0.000802	-1.929743
974	-0.048837	-2.179936
975	-0.035960	-2.262812
976	-0.000155	-1.833252
977	0.001882	-2.384694
978	0.016311	-2.059914
979	0.086778	-2.409379
980	0.027458	-2.636863
981	0.133741	-1.995330
982	0.173416	-1.850489
983	0.111236	-2.165063
