#Time 	 PotE 	 kT 	 vx 	 vy 	 vz
Time = 1.0850 	 PotE = -4099.10 	 kT = 2.0312 	 vx = 0.014536 	 vy = 0.047698 	 vz = 0.030143
Time = 1.0900 	 PotE = -4088.97 	 kT = 1.9619 	 vx = 0.040697 	 vy = -0.072913 	 vz = -0.026996
Time = 1.0950 	 PotE = -4080.45 	 kT = 1.9464 	 vx = 0.041839 	 vy = -0.080353 	 vz = -0.038892
Time = 1.1000 	 PotE = -4089.83 	 kT = 1.9808 	 vx = 0.057870 	 vy = -0.015797 	 vz = -0.064865
Time = 1.1050 	 PotE = -4094.13 	 kT = 1.9813 	 vx = 0.050033 	 vy = 0.021316 	 vz = -0.065131
Time = 1.1100 	 PotE = -4103.25 	 kT = 1.9829 	 vx = 0.067696 	 vy = -0.034378 	 vz = -0.048051
Time = 1.1150 	 PotE = -4111.40 	 kT = 2.0253 	 vx = -0.006487 	 vy = 0.000893 	 vz = -0.020631
Time = 1.1200 	 PotE = -4118.69 	 kT = 2.0754 	 vx = 0.047245 	 vy = 0.023154 	 vz = 0.026192
Time = 1.1250 	 PotE = -4111.83 	 kT = 2.0914 	 vx = -0.001648 	 vy = -0.031750 	 vz = 0.052844
Time = 1.1300 	 PotE = -4104.95 	 kT = 2.1458 	 vx = -0.044971 	 vy = 0.019641 	 vz = -0.005830
Time = 1.1350 	 PotE = -4085.82 	 kT = 1.9601 	 vx = 0.031087 	 vy = -0.037580 	 vz = -0.015274
Time = 1.1400 	 PotE = -4070.87 	 kT = 1.9527 	 vx = -0.031716 	 vy = 0.049778 	 vz = -0.086666
Time = 1.1450 	 PotE = -4049.37 	 kT = 1.9190 	 vx = 0.012706 	 vy = 0.054436 	 vz = -0.085611
Time = 1.1500 	 PotE = -4033.60 	 kT = 1.9734 	 vx = -0.030085 	 vy = 0.066359 	 vz = -0.046271
Time = 1.1550 	 PotE = -4043.84 	 kT = 2.0474 	 vx = 0.029388 	 vy = -0.018441 	 vz = 0.005728
Time = 1.1600 	 PotE = -4060.26 	 kT = 2.0206 	 vx = 0.024605 	 vy = 0.023550 	 vz = 0.018871
Time = 1.1650 	 PotE = -4073.86 	 kT = 2.0313 	 vx = 0.031631 	 vy = 0.038624 	 vz = 0.009424
Time = 1.1700 	 PotE = -4074.48 	 kT = 2.0132 	 vx = 0.038066 	 vy = -0.009665 	 vz = 0.103958
Time = 1.1750 	 PotE = -4070.97 	 kT = 1.9860 	 vx = 0.004567 	 vy = 0.061123 	 vz = 0.011641
Time = 1.1800 	 PotE = -4064.50 	 kT = 1.9871 	 vx = -0.019931 	 vy = -0.006847 	 vz = 0.059731
Time = 1.1850 	 PotE = -4063.26 	 kT = 1.9929 	 vx = 0.057386 	 vy = 0.044138 	 vz = 0.074650
Time = 1.1900 	 PotE = -4067.24 	 kT = 2.0055 	 vx = 0.011942 	 vy = 0.052848 	 vz = 0.108233
Time = 1.1950 	 PotE = -4077.18 	 kT = 1.9474 	 vx = 0.039432 	 vy = -0.023705 	 vz = 0.080180
Time = 1.2000 	 PotE = -4086.78 	 kT = 1.9899 	 vx = 0.107400 	 vy = 0.040046 	 vz = 0.024069
Time = 1.2050 	 PotE = -4096.64 	 kT = 2.0011 	 vx = 0.081188 	 vy = -0.020863 	 vz = -0.025248
Time = 1.2100 	 PotE = -4103.48 	 kT = 1.9932 	 vx = 0.048877 	 vy = -0.041215 	 vz = 0.024165
Time = 1.2150 	 PotE = -4096.41 	 kT = 1.9221 	 vx = 0.079392 	 vy = -0.061150 	 vz = 0.048097
Time = 1.2200 	 PotE = -4083.25 	 kT = 1.9976 	 vx = 0.052329 	 vy = -0.048997 	 vz = -0.004631
Time = 1.2250 	 PotE = -4083.03 	 kT = 2.0103 	 vx = 0.032282 	 vy = -0.062760 	 vz = -0.039284
Time = 1.2300 	 PotE = -4094.46 	 kT = 2.0102 	 vx = -0.008794 	 vy = -0.088549 	 vz = 0.005345
Time = 1.2350 	 PotE = -4092.45 	 kT = 1.9865 	 vx = 0.057635 	 vy = -0.079894 	 vz = 0.002906
Time = 1.2400 	 PotE = -4090.25 	 kT = 1.9955 	 vx = 0.038888 	 vy = -0.088408 	 vz = 0.001892
Time = 1.2450 	 PotE = -4086.20 	 kT = 2.0225 	 vx = -0.004327 	 vy = -0.066881 	 vz = 0.028046
Time = 1.2500 	 PotE = -4076.14 	 kT = 2.1086 	 vx = -0.006311 	 vy = -0.078403 	 vz = 0.031555
Time = 1.2550 	 PotE = -4046.62 	 kT = 2.0041 	 vx = -0.049395 	 vy = -0.060797 	 vz = -0.064005
Time = 1.2600 	 PotE = -4032.87 	 kT = 1.9764 	 vx = -0.001432 	 vy = -0.017965 	 vz = -0.075235
Time = 1.2650 	 PotE = -4019.74 	 kT = 1.9716 	 vx = -0.027394 	 vy = -0.004391 	 vz = -0.032562
Time = 1.2700 	 PotE = -4011.34 	 kT = 1.8820 	 vx = 0.004682 	 vy = 0.023054 	 vz = -0.053596
Time = 1.2750 	 PotE = -4007.57 	 kT = 2.0518 	 vx = -0.032888 	 vy = 0.038515 	 vz = -0.041558
Time = 1.2800 	 PotE = -4026.91 	 kT = 2.1025 	 vx = 0.010992 	 vy = 0.042005 	 vz = -0.149918
Time = 1.2850 	 PotE = -4046.81 	 kT = 2.0984 	 vx = -0.027955 	 vy = -0.064037 	 vz = -0.086446
Time = 1.2900 	 PotE = -4059.93 	 kT = 2.0503 	 vx = -0.033648 	 vy = -0.034380 	 vz = -0.060146
Time = 1.2950 	 PotE = -4068.24 	 kT = 1.9855 	 vx = -0.021258 	 vy = -0.005932 	 vz = 0.046900
Time = 1.3000 	 PotE = -4074.90 	 kT = 1.9923 	 vx = -0.014215 	 vy = 0.039976 	 vz = 0.049354
Time = 1.3050 	 PotE = -4064.68 	 kT = 1.9895 	 vx = 0.019233 	 vy = -0.011031 	 vz = 0.009177
Time = 1.3100 	 PotE = -4057.93 	 kT = 1.9673 	 vx = 0.042492 	 vy = -0.049642 	 vz = -0.001028
Time = 1.3150 	 PotE = -4055.10 	 kT = 1.9998 	 vx = -0.006693 	 vy = -0.035686 	 vz = 0.027513
Time = 1.3200 	 PotE = -4059.86 	 kT = 2.0636 	 vx = 0.029666 	 vy = -0.020819 	 vz = -0.024519
Time = 1.3250 	 PotE = -4065.08 	 kT = 2.1041 	 vx = -0.029275 	 vy = -0.074587 	 vz = -0.005455
Time = 1.3300 	 PotE = -4050.01 	 kT = 2.0394 	 vx = 0.033588 	 vy = -0.036606 	 vz = -0.035423
Time = 1.3350 	 PotE = -4024.80 	 kT = 2.0187 	 vx = 0.009786 	 vy = -0.048629 	 vz = -0.040698
Time = 1.3400 	 PotE = -4004.38 	 kT = 1.9875 	 vx = -0.013109 	 vy = -0.043225 	 vz = -0.035850
Time = 1.3450 	 PotE = -4000.50 	 kT = 1.9438 	 vx = -0.017565 	 vy = -0.003063 	 vz = -0.032257
Time = 1.3500 	 PotE = -4005.58 	 kT = 1.9580 	 vx = -0.031497 	 vy = 0.030688 	 vz = -0.071121
Time = 1.3550 	 PotE = -4004.31 	 kT = 2.0106 	 vx = -0.030091 	 vy = 0.026412 	 vz = -0.004072
Time = 1.3600 	 PotE = -4008.60 	 kT = 1.9220 	 vx = -0.064019 	 vy = 0.029795 	 vz = 0.024572
Time = 1.3650 	 PotE = -4016.75 	 kT = 1.9501 	 vx = -0.016449 	 vy = 0.002994 	 vz = 0.069079
Time = 1.3700 	 PotE = -4021.11 	 kT = 1.9585 	 vx = -0.030346 	 vy = 0.010173 	 vz = 0.048456
Time = 1.3750 	 PotE = -4035.72 	 kT = 2.0026 	 vx = 0.016251 	 vy = 0.005198 	 vz = -0.019634
Time = 1.3800 	 PotE = -4051.86 	 kT = 2.0657 	 vx = 0.020436 	 vy = 0.003297 	 vz = -0.024108
Time = 1.3850 	 PotE = -4074.29 	 kT = 2.0590 	 vx = 0.011088 	 vy = -0.062744 	 vz = -0.037971
Time = 1.3900 	 PotE = -4077.32 	 kT = 2.0856 	 vx = 0.051862 	 vy = -0.072298 	 vz = -0.006488
Time = 1.3950 	 PotE = -4072.31 	 kT = 2.0526 	 vx = 0.007716 	 vy = -0.084167 	 vz = -0.039915
Time = 1.4000 	 PotE = -4051.25 	 kT = 2.0122 	 vx = 0.046332 	 vy = -0.046180 	 vz = -0.025158
Time = 1.4050 	 PotE = -4022.39 	 kT = 1.9704 	 vx = -0.048033 	 vy = -0.002310 	 vz = -0.005409
Time = 1.4100 	 PotE = -4023.22 	 kT = 1.9835 	 vx = 0.044545 	 vy = -0.077384 	 vz = -0.007939
Time = 1.4150 	 PotE = -4034.76 	 kT = 2.0550 	 vx = 0.012644 	 vy = 0.031160 	 vz = -0.013995
Time = 1.4200 	 PotE = -4052.53 	 kT = 2.0331 	 vx = 0.049920 	 vy = 0.038694 	 vz = -0.036492
Time = 1.4250 	 PotE = -4057.98 	 kT = 1.9763 	 vx = 0.065169 	 vy = 0.054397 	 vz = -0.087136
Time = 1.4300 	 PotE = -4046.13 	 kT = 1.9690 	 vx = 0.018958 	 vy = -0.009865 	 vz = 0.026278
Time = 1.4350 	 PotE = -4019.38 	 kT = 1.9437 	 vx = 0.035661 	 vy = 0.032473 	 vz = 0.084870
Time = 1.4400 	 PotE = -4010.48 	 kT = 1.9564 	 vx = 0.005219 	 vy = 0.011651 	 vz = 0.092430
Time = 1.4450 	 PotE = -4008.10 	 kT = 1.9649 	 vx = -0.041509 	 vy = 0.029324 	 vz = 0.017733
Time = 1.4500 	 PotE = -4000.11 	 kT = 2.0154 	 vx = -0.093454 	 vy = 0.074535 	 vz = 0.006140
Time = 1.4550 	 PotE = -3996.75 	 kT = 2.0599 	 vx = -0.083140 	 vy = 0.150137 	 vz = -0.035385
Time = 1.4600 	 PotE = -3997.82 	 kT = 2.0557 	 vx = -0.115392 	 vy = 0.106032 	 vz = -0.025356
Time = 1.4650 	 PotE = -3981.87 	 kT = 1.9694 	 vx = -0.117614 	 vy = 0.028776 	 vz = 0.004955
Time = 1.4700 	 PotE = -3991.27 	 kT = 1.9828 	 vx = -0.066538 	 vy = -0.001162 	 vz = 0.005605
Time = 1.4750 	 PotE = -4017.05 	 kT = 1.9957 	 vx = -0.081749 	 vy = -0.001611 	 vz = 0.037845
Time = 1.4800 	 PotE = -4021.83 	 kT = 1.9856 	 vx = -0.061479 	 vy = -0.024683 	 vz = 0.028359
Time = 1.4850 	 PotE = -4010.09 	 kT = 2.0023 	 vx = -0.006269 	 vy = -0.130200 	 vz = 0.091618
Time = 1.4900 	 PotE = -3994.94 	 kT = 1.9450 	 vx = -0.029658 	 vy = -0.151031 	 vz = 0.050062
Time = 1.4950 	 PotE = -3999.75 	 kT = 1.9993 	 vx = -0.051640 	 vy = -0.098708 	 vz = 0.012634
Time = 1.5000 	 PotE = -4014.44 	 kT = 1.9302 	 vx = -0.081069 	 vy = -0.107255 	 vz = 0.050537
Time = 1.5050 	 PotE = -4022.96 	 kT = 1.9547 	 vx = -0.084291 	 vy = -0.042060 	 vz = -0.006461
Time = 1.5100 	 PotE = -4029.81 	 kT = 1.9818 	 vx = -0.138160 	 vy = -0.020000 	 vz = -0.030229
Time = 1.5150 	 PotE = -4038.90 	 kT = 1.9636 	 vx = -0.047552 	 vy = 0.024143 	 vz = -0.074645
Time = 1.5200 	 PotE = -4048.78 	 kT = 1.9752 	 vx = -0.058896 	 vy = 0.008845 	 vz = -0.097234
Time = 1.5250 	 PotE = -4051.84 	 kT = 1.9648 	 vx = -0.011858 	 vy = 0.013854 	 vz = -0.127325
Time = 1.5300 	 PotE = -4052.68 	 kT = 2.0411 	 vx = -0.011147 	 vy = -0.008524 	 vz = -0.122618
Time = 1.5350 	 PotE = -4044.95 	 kT = 2.0432 	 vx = 0.000573 	 vy = 0.016168 	 vz = -0.041227
Time = 1.5400 	 PotE = -4039.97 	 kT = 2.0031 	 vx = -0.025695 	 vy = 0.042959 	 vz = -0.032510
Time = 1.5450 	 PotE = -4024.37 	 kT = 2.0576 	 vx = -0.083368 	 vy = 0.057815 	 vz = 0.037345
Time = 1.5500 	 PotE = -4004.70 	 kT = 2.0290 	 vx = -0.064286 	 vy = -0.023525 	 vz = 0.020982
Time = 1.5550 	 PotE = -3988.64 	 kT = 1.9685 	 vx = -0.070751 	 vy = 0.010908 	 vz = 0.050400
Time = 1.5600 	 PotE = -3975.96 	 kT = 1.9671 	 vx = -0.053940 	 vy = 0.027492 	 vz = -0.033581
Time = 1.5650 	 PotE = -3969.51 	 kT = 1.9699 	 vx = 0.018295 	 vy = 0.054626 	 vz = 0.004727
Time = 1.5700 	 PotE = -3958.60 	 kT = 1.9489 	 vx = -0.074394 	 vy = 0.017440 	 vz = -0.043463
Time = 1.5750 	 PotE = -3942.13 	 kT = 1.9276 	 vx = -0.054694 	 vy = -0.043128 	 vz = -0.095787
Time = 1.5800 	 PotE = -3920.26 	 kT = 2.0250 	 vx = -0.010149 	 vy = 0.006330 	 vz = 0.036000
Time = 1.5850 	 PotE = -3875.89 	 kT = 2.0434 	 vx = -0.003062 	 vy = -0.030237 	 vz = -0.030379
Time = 1.5900 	 PotE = -3856.02 	 kT = 1.9357 	 vx = 0.036216 	 vy = 0.058775 	 vz = 0.043771
Time = 1.5950 	 PotE = -3863.07 	 kT = 1.9941 	 vx = -0.026521 	 vy = 0.095996 	 vz = 0.056873
Time = 1.6000 	 PotE = -3901.38 	 kT = 2.0517 	 vx = -0.071648 	 vy = 0.104704 	 vz = 0.079213
Time = 1.6050 	 PotE = -3930.96 	 kT = 2.0389 	 vx = -0.031993 	 vy = 0.096450 	 vz = 0.106806
Time = 1.6100 	 PotE = -3932.48 	 kT = 2.0540 	 vx = -0.026499 	 vy = 0.107974 	 vz = 0.110545
Time = 1.6150 	 PotE = -3921.33 	 kT = 2.0712 	 vx = 0.007433 	 vy = 0.070008 	 vz = 0.051566
Time = 1.6200 	 PotE = -3900.48 	 kT = 2.0269 	 vx = -0.054615 	 vy = 0.017870 	 vz = 0.038574
Time = 1.6250 	 PotE = -3885.31 	 kT = 1.9691 	 vx = -0.054800 	 vy = 0.029859 	 vz = -0.033609
Time = 1.6300 	 PotE = -3886.37 	 kT = 2.0431 	 vx = -0.001295 	 vy = 0.034056 	 vz = 0.013448
Time = 1.6350 	 PotE = -3886.24 	 kT = 2.0819 	 vx = 0.043952 	 vy = 0.015156 	 vz = -0.019168
Time = 1.6400 	 PotE = -3873.02 	 kT = 1.9826 	 vx = 0.023799 	 vy = 0.001186 	 vz = -0.042106
Time = 1.6450 	 PotE = -3873.17 	 kT = 1.9468 	 vx = 0.013911 	 vy = -0.044103 	 vz = -0.069231
Time = 1.6500 	 PotE = -3874.42 	 kT = 1.9334 	 vx = -0.026787 	 vy = 0.000631 	 vz = -0.052585
Time = 1.6550 	 PotE = -3887.75 	 kT = 1.9940 	 vx = -0.013252 	 vy = 0.009129 	 vz = 0.013363
Time = 1.6600 	 PotE = -3900.32 	 kT = 2.0181 	 vx = 0.022258 	 vy = 0.014212 	 vz = 0.044718
Time = 1.6650 	 PotE = -3896.11 	 kT = 1.9811 	 vx = 0.105174 	 vy = 0.008055 	 vz = 0.036220
Time = 1.6700 	 PotE = -3908.48 	 kT = 1.9916 	 vx = -0.003447 	 vy = 0.033636 	 vz = 0.049294
Time = 1.6750 	 PotE = -3913.14 	 kT = 1.9785 	 vx = 0.013711 	 vy = -0.008778 	 vz = 0.043094
Time = 1.6800 	 PotE = -3922.00 	 kT = 2.0015 	 vx = 0.001392 	 vy = 0.085611 	 vz = 0.035644
Time = 1.6850 	 PotE = -3940.97 	 kT = 2.0192 	 vx = -0.036059 	 vy = 0.003977 	 vz = 0.010796
Time = 1.6900 	 PotE = -3953.49 	 kT = 2.0452 	 vx = -0.042243 	 vy = -0.020369 	 vz = 0.034537
Time = 1.6950 	 PotE = -3956.91 	 kT = 2.0031 	 vx = 0.027150 	 vy = -0.026780 	 vz = 0.072015
Time = 1.7000 	 PotE = -3963.86 	 kT = 1.9748 	 vx = 0.006454 	 vy = -0.058405 	 vz = 0.105665
Time = 1.7050 	 PotE = -3973.53 	 kT = 1.9832 	 vx = 0.079036 	 vy = -0.058457 	 vz = 0.087893
Time = 1.7100 	 PotE = -3978.52 	 kT = 1.9970 	 vx = 0.036307 	 vy = 0.004612 	 vz = 0.091164
Time = 1.7150 	 PotE = -3988.76 	 kT = 1.9808 	 vx = 0.010706 	 vy = 0.042976 	 vz = 0.040320
Time = 1.7200 	 PotE = -4015.95 	 kT = 2.0074 	 vx = 0.057745 	 vy = 0.004735 	 vz = -0.010010
Time = 1.7250 	 PotE = -4047.08 	 kT = 2.0769 	 vx = -0.007742 	 vy = -0.047907 	 vz = -0.059451
Time = 1.7300 	 PotE = -4064.88 	 kT = 2.0533 	 vx = -0.014525 	 vy = 0.015318 	 vz = -0.033815
Time = 1.7350 	 PotE = -4067.81 	 kT = 2.0692 	 vx = -0.017599 	 vy = 0.022648 	 vz = 0.048618
Time = 1.7400 	 PotE = -4066.49 	 kT = 2.0855 	 vx = 0.001140 	 vy = -0.006649 	 vz = 0.059985
Time = 1.7450 	 PotE = -4075.57 	 kT = 2.0988 	 vx = -0.013702 	 vy = -0.014101 	 vz = 0.034152
Time = 1.7500 	 PotE = -4084.83 	 kT = 2.0416 	 vx = -0.025322 	 vy = 0.015903 	 vz = -0.022297
Time = 1.7550 	 PotE = -4099.19 	 kT = 2.0798 	 vx = 0.032945 	 vy = -0.000255 	 vz = -0.039759
Time = 1.7600 	 PotE = -4091.18 	 kT = 2.0235 	 vx = 0.071090 	 vy = 0.024328 	 vz = 0.027419
Time = 1.7650 	 PotE = -4076.02 	 kT = 2.0240 	 vx = 0.058581 	 vy = -0.061566 	 vz = 0.014083
Time = 1.7700 	 PotE = -4063.08 	 kT = 2.0465 	 vx = 0.003452 	 vy = -0.100243 	 vz = 0.034351
Time = 1.7750 	 PotE = -4056.96 	 kT = 2.0361 	 vx = 0.034069 	 vy = -0.071083 	 vz = 0.010194
Time = 1.7800 	 PotE = -4037.51 	 kT = 2.0140 	 vx = 0.034001 	 vy = -0.063114 	 vz = -0.031207
Time = 1.7850 	 PotE = -4030.21 	 kT = 1.9850 	 vx = 0.017469 	 vy = -0.054552 	 vz = 0.006096
Time = 1.7900 	 PotE = -4030.13 	 kT = 2.0143 	 vx = -0.099694 	 vy = 0.011696 	 vz = -0.002882
Time = 1.7950 	 PotE = -4025.32 	 kT = 1.9729 	 vx = 0.008018 	 vy = -0.003117 	 vz = -0.045963
Time = 1.8000 	 PotE = -4018.27 	 kT = 1.9905 	 vx = 0.048960 	 vy = 0.006841 	 vz = -0.067713
Time = 1.8050 	 PotE = -4008.48 	 kT = 1.9737 	 vx = 0.025524 	 vy = 0.002707 	 vz = 0.046517
Time = 1.8100 	 PotE = -4011.19 	 kT = 1.9710 	 vx = -0.029575 	 vy = -0.038310 	 vz = 0.082292
Time = 1.8150 	 PotE = -4022.00 	 kT = 1.9844 	 vx = -0.083153 	 vy = -0.020638 	 vz = 0.061054
Time = 1.8200 	 PotE = -4021.11 	 kT = 1.9874 	 vx = -0.106034 	 vy = 0.010039 	 vz = 0.037194
Time = 1.8250 	 PotE = -4027.91 	 kT = 1.9904 	 vx = -0.010902 	 vy = -0.019015 	 vz = 0.024221
Time = 1.8300 	 PotE = -4037.95 	 kT = 1.9572 	 vx = 0.039859 	 vy = 0.009432 	 vz = 0.035064
Time = 1.8350 	 PotE = -4049.36 	 kT = 2.0024 	 vx = 0.049742 	 vy = -0.021022 	 vz = 0.019046
Time = 1.8400 	 PotE = -4055.47 	 kT = 1.9167 	 vx = 0.074474 	 vy = -0.024533 	 vz = 0.073887
Time = 1.8450 	 PotE = -4052.26 	 kT = 1.9387 	 vx = 0.105848 	 vy = -0.012634 	 vz = 0.091722
Time = 1.8500 	 PotE = -4057.01 	 kT = 1.9690 	 vx = 0.075898 	 vy = 0.056739 	 vz = 0.074104
Time = 1.8550 	 PotE = -4050.42 	 kT = 1.9990 	 vx = 0.104064 	 vy = 0.091814 	 vz = 0.048849
Time = 1.8600 	 PotE = -4038.78 	 kT = 1.9559 	 vx = 0.059205 	 vy = 0.056878 	 vz = -0.018764
Time = 1.8650 	 PotE = -4029.01 	 kT = 1.8886 	 vx = 0.028030 	 vy = -0.030732 	 vz = -0.072052
Time = 1.8700 	 PotE = -4036.11 	 kT = 1.9430 	 vx = 0.026174 	 vy = -0.011338 	 vz = -0.044861
Time = 1.8750 	 PotE = -4044.40 	 kT = 1.8575 	 vx = -0.046488 	 vy = 0.082017 	 vz = -0.101993
Time = 1.8800 	 PotE = -4046.89 	 kT = 1.9184 	 vx = -0.017438 	 vy = 0.031967 	 vz = -0.057676
Time = 1.8850 	 PotE = -4048.13 	 kT = 2.0148 	 vx = 0.009222 	 vy = 0.031950 	 vz = -0.035337
Time = 1.8900 	 PotE = -4029.33 	 kT = 1.9345 	 vx = 0.032836 	 vy = 0.050719 	 vz = -0.031555
Time = 1.8950 	 PotE = -4017.87 	 kT = 1.9997 	 vx = -0.034617 	 vy = 0.046238 	 vz = -0.012417
Time = 1.9000 	 PotE = -4038.44 	 kT = 2.0536 	 vx = 0.058473 	 vy = 0.099908 	 vz = -0.049339
Time = 1.9050 	 PotE = -4059.34 	 kT = 2.0478 	 vx = -0.005952 	 vy = -0.012074 	 vz = 0.005072
Time = 1.9100 	 PotE = -4081.16 	 kT = 2.0290 	 vx = 0.027033 	 vy = -0.026231 	 vz = 0.043976
Time = 1.9150 	 PotE = -4093.46 	 kT = 1.9311 	 vx = 0.048178 	 vy = 0.023727 	 vz = 0.034237
Time = 1.9200 	 PotE = -4091.14 	 kT = 1.9291 	 vx = 0.006799 	 vy = -0.001712 	 vz = 0.005383
Time = 1.9250 	 PotE = -4088.27 	 kT = 1.8918 	 vx = 0.022917 	 vy = -0.000132 	 vz = -0.018301
Time = 1.9300 	 PotE = -4102.85 	 kT = 1.9504 	 vx = 0.054675 	 vy = -0.011822 	 vz = 0.003614
Time = 1.9350 	 PotE = -4105.83 	 kT = 1.9786 	 vx = 0.045470 	 vy = -0.027639 	 vz = 0.018252
Time = 1.9400 	 PotE = -4100.84 	 kT = 1.9897 	 vx = 0.023755 	 vy = -0.044609 	 vz = 0.054115
Time = 1.9450 	 PotE = -4102.75 	 kT = 1.9318 	 vx = -0.026910 	 vy = -0.018330 	 vz = 0.053726
Time = 1.9500 	 PotE = -4087.49 	 kT = 1.9300 	 vx = -0.069662 	 vy = -0.014051 	 vz = -0.102001
Time = 1.9550 	 PotE = -4061.77 	 kT = 1.9672 	 vx = -0.096359 	 vy = -0.043870 	 vz = -0.036017
Time = 1.9600 	 PotE = -4051.71 	 kT = 2.0089 	 vx = -0.051281 	 vy = -0.046015 	 vz = -0.129573
Time = 1.9650 	 PotE = -4029.03 	 kT = 1.9639 	 vx = 0.013889 	 vy = 0.034294 	 vz = -0.060475
Time = 1.9700 	 PotE = -4009.13 	 kT = 2.0199 	 vx = -0.014368 	 vy = 0.088867 	 vz = -0.076954
Time = 1.9750 	 PotE = -3986.22 	 kT = 1.9880 	 vx = -0.027382 	 vy = -0.003074 	 vz = -0.136255
Time = 1.9800 	 PotE = -3966.63 	 kT = 1.9529 	 vx = 0.038585 	 vy = -0.008016 	 vz = -0.078683
Time = 1.9850 	 PotE = -3943.86 	 kT = 1.9341 	 vx = -0.022778 	 vy = 0.003005 	 vz = -0.005277
Time = 1.9900 	 PotE = -3931.41 	 kT = 1.9203 	 vx = 0.034059 	 vy = 0.014771 	 vz = 0.011392
Time = 1.9950 	 PotE = -3929.50 	 kT = 1.9692 	 vx = 0.043713 	 vy = 0.067701 	 vz = -0.049218
Time = 2.0000 	 PotE = -3927.78 	 kT = 1.9535 	 vx = -0.037375 	 vy = 0.029476 	 vz = -0.082523
Time = 2.0050 	 PotE = -3942.80 	 kT = 1.9763 	 vx = 0.003886 	 vy = 0.066523 	 vz = -0.057213
Time = 2.0100 	 PotE = -3953.55 	 kT = 1.9371 	 vx = 0.091829 	 vy = 0.081898 	 vz = -0.052568
Time = 2.0150 	 PotE = -3983.07 	 kT = 2.0666 	 vx = 0.024378 	 vy = 0.018269 	 vz = -0.080135
Time = 2.0200 	 PotE = -4018.65 	 kT = 2.0291 	 vx = 0.017833 	 vy = 0.065267 	 vz = -0.028431
Time = 2.0250 	 PotE = -4050.12 	 kT = 2.0431 	 vx = 0.047719 	 vy = 0.076178 	 vz = -0.036289
Time = 2.0300 	 PotE = -4058.24 	 kT = 1.9942 	 vx = 0.062468 	 vy = 0.039615 	 vz = -0.062404
Time = 2.0350 	 PotE = -4061.86 	 kT = 2.0419 	 vx = 0.041645 	 vy = 0.042214 	 vz = -0.054816
Time = 2.0400 	 PotE = -4054.01 	 kT = 2.0738 	 vx = 0.044808 	 vy = 0.091754 	 vz = 0.034661
Time = 2.0450 	 PotE = -4042.27 	 kT = 1.9631 	 vx = 0.025141 	 vy = 0.001860 	 vz = -0.050482
Time = 2.0500 	 PotE = -4036.71 	 kT = 1.9299 	 vx = -0.050041 	 vy = -0.013175 	 vz = 0.030115
Time = 2.0550 	 PotE = -4037.71 	 kT = 1.9586 	 vx = -0.019536 	 vy = 0.006201 	 vz = 0.097187
Time = 2.0600 	 PotE = -4040.31 	 kT = 2.0157 	 vx = 0.042802 	 vy = 0.007395 	 vz = 0.055160
Time = 2.0650 	 PotE = -4044.09 	 kT = 1.9631 	 vx = 0.019225 	 vy = 0.017774 	 vz = -0.016155
Time = 2.0700 	 PotE = -4036.72 	 kT = 1.9758 	 vx = 0.036459 	 vy = 0.107039 	 vz = 0.026451
Time = 2.0750 	 PotE = -4002.96 	 kT = 2.0105 	 vx = -0.017577 	 vy = 0.100268 	 vz = 0.042959
Time = 2.0800 	 PotE = -3980.83 	 kT = 1.9796 	 vx = 0.049406 	 vy = 0.090572 	 vz = 0.018149
Time = 2.0850 	 PotE = -3980.41 	 kT = 2.0106 	 vx = 0.029129 	 vy = 0.082432 	 vz = 0.001492
Time = 2.0900 	 PotE = -3982.72 	 kT = 1.9699 	 vx = 0.047192 	 vy = 0.032176 	 vz = 0.024012
Time = 2.0950 	 PotE = -3980.16 	 kT = 1.9640 	 vx = 0.084454 	 vy = 0.033047 	 vz = 0.033189
Time = 2.1000 	 PotE = -3960.87 	 kT = 2.0038 	 vx = 0.023212 	 vy = 0.045330 	 vz = 0.054859
Time = 2.1050 	 PotE = -3938.90 	 kT = 1.9834 	 vx = 0.041528 	 vy = 0.028309 	 vz = 0.072330
Time = 2.1100 	 PotE = -3932.35 	 kT = 2.0139 	 vx = 0.043804 	 vy = 0.007389 	 vz = 0.005375
Time = 2.1150 	 PotE = -3945.26 	 kT = 2.0099 	 vx = 0.080186 	 vy = -0.030166 	 vz = -0.005861
Time = 2.1200 	 PotE = -3973.52 	 kT = 1.9638 	 vx = 0.075090 	 vy = -0.027135 	 vz = 0.024707
Time = 2.1250 	 PotE = -4004.05 	 kT = 1.9783 	 vx = 0.001373 	 vy = -0.082290 	 vz = 0.075138
Time = 2.1300 	 PotE = -4002.68 	 kT = 2.0123 	 vx = 0.022108 	 vy = -0.029527 	 vz = 0.055801
Time = 2.1350 	 PotE = -3995.03 	 kT = 1.9671 	 vx = -0.017007 	 vy = 0.050096 	 vz = 0.029531
Time = 2.1400 	 PotE = -3988.75 	 kT = 1.9450 	 vx = -0.046724 	 vy = -0.009340 	 vz = -0.020668
Time = 2.1450 	 PotE = -4001.67 	 kT = 2.0514 	 vx = -0.072430 	 vy = -0.015641 	 vz = -0.053543
Time = 2.1500 	 PotE = -3999.42 	 kT = 2.0333 	 vx = -0.070044 	 vy = 0.007133 	 vz = -0.043995
